DATASET:,IRKIS
FILENAME:,vwc_1202.dat
FIRST_TIMESTAMP:,2010-10-01 00:00:00
LAST_TIMESTAMP:,2013-10-01 00:00:00
DELTA:,01:00:00
Timestamp,Missing,-10cm_A,-30cm_A,-50cm_A,-80cm_A,-120cm_A,-10cm_B,-30cm_B,-50cm_B,-80cm_B,-120cm_B
7121,0,0.410232,0.423893,0.414865,0.421527,0.429863,N,0.347472,0.471875,0.432035,0.421917
7122,0,0.409877,0.424370,0.415135,0.421245,0.429825,N,0.347622,0.472157,0.431822,0.421363
7123,0,0.409552,0.424072,0.414550,0.421095,0.430020,N,0.347310,0.471875,0.431762,0.421560
7124,0,0.409758,0.424220,0.414363,0.420813,0.429892,N,0.347058,0.472103,0.431723,0.422117
7125,0,0.409935,0.424560,0.414905,0.420775,0.429778,N,0.347388,0.472355,0.431632,0.421700
7126,0,0.409708,0.424180,0.414673,0.420922,0.429683,N,0.347162,0.472155,0.432035,0.421493
7127,0,0.409298,0.423433,0.414900,0.421050,0.429963,N,0.347570,0.471523,0.431658,0.421873
7128,0,0.409172,0.423142,0.415232,0.420835,0.429730,N,0.347700,0.471730,0.431640,0.421597
7129,0,0.409112,0.423022,0.414972,0.421227,0.429828,N,0.347780,0.471223,0.431838,0.421917
7130,0,0.409153,0.423152,0.414808,0.420990,0.430475,N,0.347237,0.471167,0.431855,0.421813
7131,0,0.409167,0.423240,0.414443,0.420790,0.429865,N,0.347615,0.471155,0.431932,0.421768
7132,0,0.409027,0.423395,0.414753,0.421028,0.429830,N,0.347485,0.471323,0.431953,0.421667
7133,0,0.409045,0.423205,0.414352,0.421223,0.429708,N,0.347445,0.471172,0.431857,0.421223
7134,0,0.410358,0.423222,0.413552,0.421380,0.429797,N,0.347668,0.471480,0.431712,0.420942
7135,0,0.411842,0.423308,0.413602,0.421613,0.429647,N,0.347248,0.471903,0.431945,0.421422
7136,0,0.409547,0.423152,0.413580,0.421483,0.429798,N,0.347565,0.471925,0.431835,0.421462
7137,0,0.409170,0.423260,0.413255,0.421230,0.430095,N,0.347472,0.472002,0.431847,0.421418
7138,0,0.409050,0.423370,0.412878,0.421182,0.429845,N,0.347572,0.471902,0.431708,0.421332
7139,0,0.409510,0.423108,0.413200,0.421245,0.430088,N,0.347662,0.471850,0.431815,0.421642
7140,0,0.409123,0.423373,0.413135,0.420665,0.429512,N,0.347415,0.471827,0.431875,0.421033
7141,0,0.409198,0.423293,0.412610,0.421077,0.429685,N,0.347225,0.471923,0.431507,0.421140
7142,0,0.409307,0.423375,0.412905,0.420427,0.429118,N,0.347525,0.472132,0.431600,0.421098
7143,0,0.408862,0.423075,0.412718,0.420663,0.429890,N,0.347235,0.472053,0.432082,0.421098
7144,0,0.408473,0.423260,0.412803,0.420683,0.429763,N,0.347140,0.471850,0.431642,0.421008
7145,0,0.408678,0.423867,0.412947,0.420770,0.429773,N,0.347065,0.472150,0.431655,0.421315
7146,0,0.408330,0.423520,0.412825,0.420833,0.429757,N,0.347033,0.471878,0.432068,0.421152
7147,0,0.408495,0.423108,0.412972,0.420727,0.429423,N,0.346940,0.471827,0.431797,0.421250
7148,0,0.408067,0.423390,0.412758,0.420357,0.429542,N,0.346663,0.471775,0.431463,0.420883
7149,0,0.408202,0.423390,0.412668,0.420185,0.429690,N,0.346650,0.471600,0.431752,0.420662
7150,0,0.407722,0.422957,0.412822,0.420422,0.429533,N,0.346572,0.471828,0.431330,0.421115
7151,0,0.406803,0.422897,0.412990,0.420183,0.429465,N,0.346647,0.471397,0.431685,0.420703
7152,0,0.407108,0.423238,0.412715,0.420465,0.429765,N,0.346743,0.471750,0.431247,0.420705
7153,0,0.407332,0.423222,0.412823,0.420425,0.429213,N,0.346900,0.471600,0.431755,0.421072
7154,0,0.406667,0.422865,0.412510,0.420010,0.429365,N,0.346802,0.471400,0.431270,0.420747
7155,0,0.406130,0.422405,0.412670,0.420383,0.429900,N,0.346810,0.471325,0.431118,0.420537
7156,0,0.406660,0.422263,0.412655,0.420433,0.429703,N,0.346693,0.471048,0.430977,0.420423
7157,0,0.406560,0.422350,0.412568,0.420270,0.429382,N,0.346765,0.471122,0.431222,0.420638
7158,0,0.406593,0.422138,0.412332,0.420573,0.429207,N,0.346688,0.471547,0.431350,0.420812
7159,0,0.406763,0.422645,0.412358,0.420430,0.429667,N,0.346727,0.471425,0.431687,0.421137
7160,0,0.406650,0.422675,0.412298,0.420345,0.429448,N,0.346460,0.471678,0.431980,0.420922
7161,0,0.406828,0.423153,0.412472,0.420508,0.429510,N,0.346387,0.471522,0.431963,0.421307
7162,0,0.406468,0.422225,0.412092,0.420510,0.429980,N,0.346268,0.471877,0.432120,0.421028
7163,0,0.406147,0.423002,0.412137,0.420623,0.430213,N,0.346258,0.471503,0.432337,0.421098
7164,0,0.405943,0.423245,0.412242,0.420407,0.429827,N,0.346160,0.471952,0.432250,0.421017
7165,0,0.405902,0.422935,0.412227,0.420292,0.429802,N,0.346173,0.471958,0.431967,0.420920
7166,0,0.406087,0.422560,0.412260,0.420320,0.430020,N,0.345993,0.471875,0.432497,0.421228
7167,0,0.406323,0.422993,0.411992,0.420790,0.430088,N,0.345942,0.472180,0.432615,0.421310
7168,0,0.406303,0.422697,0.411955,0.420620,0.429912,N,0.345975,0.472685,0.432918,0.421052
7169,0,0.406347,0.422502,0.412308,0.420483,0.429783,N,0.346403,0.472128,0.432295,0.421310
7170,0,0.405820,0.422593,0.412157,0.420533,0.429602,N,0.346355,0.471723,0.432030,0.420972
7171,0,0.405742,0.422307,0.412282,0.420100,0.429957,N,0.346367,0.472100,0.431915,0.421137
7172,0,0.406085,0.422220,0.411745,0.420098,0.429405,N,0.346550,0.471923,0.432008,0.420943
7173,0,0.405883,0.422290,0.412618,0.420298,0.429578,N,0.346578,0.471698,0.432075,0.420768
7174,0,0.405620,0.422140,0.411728,0.420120,0.429735,N,0.345967,0.471455,0.431728,0.420948
7175,0,0.406005,0.422247,0.411912,0.419302,0.429892,N,0.345960,0.471550,0.431808,0.421388
7176,0,0.405997,0.422090,0.412058,0.419818,0.429340,N,0.345982,0.472077,0.432013,0.421442
7177,0,0.405703,0.421895,0.411853,0.419515,0.429600,N,0.346492,0.471350,0.431840,0.421420
7178,0,0.405962,0.422415,0.411870,0.420032,0.429507,N,0.346363,0.471903,0.431660,0.421442
7179,0,0.406230,0.421683,0.412037,0.419732,0.429267,N,0.346545,0.472128,0.431768,0.421050
7180,0,0.405780,0.421635,0.411932,0.420123,0.429255,N,0.346237,0.471600,0.431885,0.421203
7181,0,0.406070,0.422030,0.411745,0.420100,0.429447,N,0.346002,0.471325,0.431622,0.421052
7182,0,0.405583,0.421535,0.412123,0.419850,0.429727,N,0.346238,0.471850,0.431653,0.421332
7183,0,0.405562,0.421413,0.411813,0.420228,0.429400,N,0.346893,0.471855,0.432142,0.421397
7184,0,0.405967,0.422285,0.411587,0.420725,0.429892,N,0.346473,0.472520,0.432005,0.421258
7185,0,0.405720,0.421858,0.411383,0.420562,0.429957,N,0.346618,0.471698,0.432292,0.421180
7186,0,0.406392,0.421775,0.411748,0.420682,0.429597,N,0.346648,0.472080,0.432300,0.420920
7187,0,0.405802,0.421868,0.411613,0.420272,0.429720,N,0.346485,0.472000,0.432187,0.420965
7188,0,0.405782,0.421593,0.411410,0.420462,0.429997,N,0.346518,0.472028,0.432373,0.421180
7189,0,0.406307,0.421970,0.411552,0.420357,0.429578,N,0.346483,0.472057,0.432782,0.421505
7190,0,0.405740,0.422220,0.411872,0.420683,0.429800,N,0.346492,0.472023,0.431983,0.421165
7191,0,0.405882,0.421537,0.411183,0.420100,0.430037,N,0.346433,0.472148,0.432458,0.421418
7192,0,0.405622,0.422035,0.411373,0.420387,0.430245,N,0.346180,0.472023,0.432517,0.420928
7193,0,0.405762,0.421988,0.411712,0.420423,0.430018,N,0.346462,0.471747,0.431958,0.421072
7194,0,0.414408,0.427488,0.413837,0.420925,0.430557,N,0.346732,0.471323,0.433110,0.422052
7195,0,0.421012,0.432190,0.414688,0.420877,0.430562,N,0.352872,0.472218,0.432967,0.421922
7196,0,0.421940,0.432380,0.417095,0.420728,0.431532,N,0.360367,0.473428,0.433383,0.422788
7197,0,0.419343,0.432448,0.419360,0.420690,0.431105,N,0.358983,0.472753,0.433763,0.423152
7198,0,0.415187,0.431672,0.419098,0.420660,0.431507,N,0.356450,0.472613,0.433125,0.422935
7199,0,0.416053,0.430913,0.419800,0.420768,0.430813,N,0.354533,0.472680,0.433677,0.423005
7200,0,0.417307,0.431585,0.419500,0.420597,0.430440,N,0.354467,0.472858,0.433478,0.422893
7201,0,0.416827,0.432020,0.419820,0.420877,0.430617,N,0.354000,0.473248,0.433502,0.423108
7202,0,0.416350,0.431678,0.419413,0.421125,0.430902,N,0.353168,0.472555,0.433592,0.422833
7203,0,0.415670,0.432108,0.419730,0.420860,0.431037,N,0.352620,0.472778,0.433487,0.422610
7204,0,0.414930,0.431295,0.419363,0.420727,0.430810,N,0.351870,0.472500,0.433213,0.422523
7205,0,0.414777,0.430792,0.419440,0.421050,0.430367,N,0.351345,0.472763,0.433460,0.422480
7206,0,0.414432,0.430623,0.419398,0.420772,0.430752,N,0.351100,0.472855,0.433363,0.422588
7207,0,0.414793,0.430355,0.419130,0.420728,0.430497,N,0.350705,0.472527,0.433955,0.422702
7208,0,0.414342,0.429840,0.418592,0.420943,0.430612,N,0.350580,0.472100,0.433052,0.422458
7209,0,0.414430,0.430203,0.418665,0.421160,0.430052,N,0.351083,0.472000,0.433247,0.422480
7210,0,0.414193,0.429897,0.418273,0.421353,0.430433,N,0.351317,0.471830,0.432767,0.422787
7211,0,0.414492,0.430388,0.417583,0.421137,0.430035,N,0.351168,0.471825,0.432442,0.422003
7212,0,0.414072,0.429765,0.416770,0.420877,0.429873,N,0.350825,0.472253,0.432402,0.422073
7213,0,0.413658,0.429758,0.416600,0.420903,0.429667,N,0.350627,0.472577,0.432643,0.421678
7214,0,0.413485,0.429593,0.416343,0.420750,0.430043,N,0.350415,0.472027,0.432477,0.421722
7215,0,0.413150,0.429770,0.416210,0.420947,0.429908,N,0.350375,0.472202,0.432385,0.421917
7216,0,0.412852,0.428670,0.416120,0.420510,0.429868,N,0.350258,0.472098,0.432245,0.421658
7217,0,0.412773,0.428425,0.416140,0.420877,0.430163,N,0.350118,0.472277,0.432320,0.421592
7218,0,0.412847,0.428320,0.416375,0.420752,0.430053,N,0.349512,0.472937,0.432827,0.421418
7219,0,0.412535,0.427548,0.417108,0.420835,0.429890,N,0.349292,0.472205,0.432308,0.421527
7220,0,0.420480,0.431410,0.418655,0.420575,0.430697,N,0.349582,0.472383,0.433173,0.422372
7221,0,0.421050,0.432790,0.420920,0.420943,0.430473,N,0.355867,0.472555,0.433000,0.422658
7222,0,0.419673,0.432425,0.422957,0.420877,0.430580,N,0.355237,0.472200,0.433397,0.422740
7223,0,0.418183,0.432895,0.422698,0.420835,0.430365,N,0.354388,0.471852,0.432793,0.422480
7224,0,0.417080,0.432398,0.422697,0.420943,0.429927,N,0.353720,0.471977,0.433015,0.422160
7225,0,0.416518,0.432505,0.421745,0.420898,0.429917,N,0.352967,0.471852,0.432775,0.422415
7226,0,0.416095,0.431245,0.421333,0.421117,0.429898,N,0.352223,0.471798,0.433107,0.422372
7227,0,0.415912,0.431430,0.420792,0.421052,0.429883,N,0.351652,0.472103,0.432925,0.422073
7228,0,0.415447,0.431043,0.420535,0.421158,0.430085,N,0.351290,0.472233,0.433085,0.422068
7229,0,0.415198,0.430085,0.420087,0.421007,0.429825,N,0.351338,0.472003,0.433177,0.421895
7230,0,0.414913,0.430332,0.419718,0.420795,0.429777,N,0.351077,0.471523,0.432573,0.421900
7231,0,0.414553,0.429672,0.419413,0.420552,0.430255,N,0.350637,0.471753,0.432528,0.422273
7232,0,0.414428,0.429167,0.419500,0.421072,0.430002,N,0.350467,0.472555,0.432623,0.421817
7233,0,0.414390,0.429263,0.418375,0.420900,0.430180,N,0.350853,0.472332,0.432995,0.421813
7234,0,0.414758,0.429197,0.418202,0.421225,0.430030,N,0.350560,0.472425,0.432852,0.421852
7235,0,0.414218,0.428497,0.417373,0.420748,0.430007,N,0.350410,0.472680,0.432938,0.421745
7236,0,0.414000,0.429167,0.417458,0.420617,0.430045,N,0.350182,0.472202,0.432202,0.421553
7237,0,0.413982,0.428357,0.416893,0.420450,0.429577,N,0.350010,0.473060,0.432357,0.421680
7238,0,0.413190,0.428383,0.416853,0.420793,0.429688,N,0.349815,0.473220,0.432357,0.421527
7239,0,0.413233,0.428322,0.417108,0.420620,0.430125,N,0.349785,0.472707,0.432380,0.421462
7240,0,0.412870,0.428100,0.416657,0.420250,0.429782,N,0.349523,0.472780,0.432073,0.421310
7241,0,0.412942,0.427697,0.416062,0.420342,0.429717,N,0.348187,0.472932,0.432513,0.421385
7242,0,0.412508,0.427337,0.416488,0.420747,0.429465,N,0.349502,0.472272,0.432385,0.421353
7243,0,0.412823,0.427490,0.415992,0.419778,0.429713,N,0.348853,0.472632,0.432255,0.421360
7244,0,0.412268,0.427215,0.416248,0.420097,0.429472,N,0.348533,0.472355,0.432268,0.420985
7245,0,0.412913,0.426958,0.415870,0.420140,0.429805,N,0.348547,0.472177,0.431997,0.421575
7246,0,0.412773,0.426902,0.415747,0.419840,0.429725,N,0.348368,0.471977,0.432122,0.419380
7247,0,0.413003,0.426730,0.415693,0.420022,0.429762,N,0.348352,0.472203,0.431822,0.421548
7248,0,0.413032,0.426328,0.415923,0.419862,0.430047,N,0.347322,0.472228,0.432145,0.421527
7249,0,0.411767,0.426583,0.416100,0.419715,0.429078,N,0.348415,0.472302,0.432337,0.421442
7250,0,0.411868,0.426263,0.415802,0.419520,0.429425,N,0.348315,0.473293,0.432513,0.421360
7251,0,0.411643,0.425843,0.415823,0.419723,0.429418,N,0.348528,0.472480,0.432362,0.420963
7252,0,0.411847,0.425692,0.415585,0.419817,0.429362,N,0.348060,0.472153,0.431830,0.421095
7253,0,0.411950,0.426137,0.415680,0.420060,0.429558,N,0.347913,0.472100,0.431847,0.421700
7254,0,0.411627,0.425678,0.415400,0.419263,0.429482,N,0.347665,0.471848,0.432275,0.421158
7255,0,0.411925,0.425463,0.415703,0.419667,0.430002,N,0.347795,0.472785,0.432373,0.421423
7256,0,0.411547,0.425903,0.415367,0.420103,0.429803,N,0.347845,0.472457,0.432500,0.420942
7257,0,0.411488,0.425922,0.415413,0.420100,0.429735,N,0.347637,0.472530,0.432360,0.421228
7258,0,0.411615,0.426037,0.415078,0.420380,0.429618,N,0.347503,0.472938,0.432467,0.421375
7259,0,0.410813,0.425755,0.414872,0.420257,0.429692,N,0.347585,0.472427,0.432248,0.421057
7260,0,0.410803,0.424973,0.415420,0.420337,0.429763,N,0.347693,0.472278,0.432712,0.420800
7261,0,0.411287,0.425442,0.415087,0.420075,0.429732,N,0.347618,0.472273,0.432427,0.421288
7262,0,0.410977,0.425573,0.415350,0.420403,0.429543,N,0.347788,0.472983,0.431068,0.420992
7263,0,0.411105,0.425268,0.414187,0.420250,0.429485,N,0.347685,0.472607,0.432412,0.420857
7264,0,0.410847,0.424632,0.413953,0.419930,0.429758,N,0.347510,0.472302,0.432355,0.420898
7265,0,0.410658,0.424843,0.413428,0.420315,0.430065,N,0.347453,0.472023,0.432270,0.420898
7266,0,0.410700,0.424780,0.413930,0.420057,0.429668,N,0.347218,0.472378,0.432470,0.420770
7267,0,0.410720,0.425007,0.413403,0.419883,0.429872,N,0.347035,0.472105,0.432422,0.421533
7268,0,0.410803,0.424810,0.413293,0.419707,0.429912,N,0.347385,0.472028,0.432277,0.420790
7269,0,0.410822,0.424873,0.413863,0.419692,0.429493,N,0.347005,0.472057,0.432415,0.420768
7270,0,0.410328,0.424397,0.413488,0.419707,0.429560,N,0.346860,0.472228,0.432152,0.420553
7271,0,0.410325,0.424158,0.413553,0.419587,0.429807,N,0.346738,0.471698,0.431792,0.420428
7272,0,0.410137,0.423977,0.412970,0.419677,0.429565,N,0.346738,0.471877,0.431775,0.420813
7273,0,0.411180,0.424305,0.413847,0.419882,0.429520,N,0.347007,0.472403,0.432562,0.420840
7274,0,0.409702,0.424153,0.413277,0.419492,0.429297,N,0.347102,0.471248,0.432050,0.420207
7275,0,0.409267,0.424045,0.413617,0.419503,0.429210,N,0.346915,0.471852,0.432348,0.420373
7276,0,0.409558,0.423817,0.413298,0.419730,0.429580,N,0.346648,0.471647,0.431753,0.420098
7277,0,0.409537,0.424042,0.413678,0.419515,0.429313,N,0.347048,0.471772,0.432180,0.420365
7278,0,0.409775,0.424025,0.413602,0.419840,0.429410,N,0.346713,0.471857,0.432100,0.420838
7279,0,0.409757,0.423758,0.413067,0.420313,0.429782,N,0.346647,0.472000,0.432473,0.420443
7280,0,0.409593,0.423715,0.413150,0.420575,0.429787,N,0.346733,0.472000,0.432193,0.420812
7281,0,0.409423,0.423612,0.413412,0.420340,0.429427,N,0.346695,0.472512,0.431862,0.420347
7282,0,0.409337,0.423568,0.412633,0.420207,0.429788,N,0.346840,0.471877,0.432193,0.420770
7283,0,0.409782,0.423803,0.413038,0.419945,0.430047,N,0.347067,0.472585,0.431870,0.420772
7284,0,0.409300,0.423465,0.412667,0.420140,0.429732,N,0.346492,0.472278,0.432515,0.421440
7285,0,0.409072,0.423325,0.412578,0.420118,0.430185,N,0.346502,0.471977,0.432248,0.420325
7286,0,0.408468,0.423477,0.412745,0.420273,0.429845,N,0.346652,0.472275,0.432385,0.420620
7287,0,0.408657,0.423412,0.412373,0.420380,0.429643,N,0.346770,0.472228,0.432167,0.420422
7288,0,0.408548,0.423825,0.412917,0.420143,0.430070,N,0.346710,0.471595,0.432402,0.420252
7289,0,0.408508,0.423542,0.412557,0.420450,0.429823,N,0.346572,0.472305,0.432093,0.420597
7290,0,0.408208,0.423227,0.412772,0.420057,0.429422,N,0.346418,0.472183,0.432030,0.420400
7291,0,0.407965,0.423087,0.412540,0.419913,0.429607,N,0.346328,0.471975,0.432185,0.420380
7292,0,0.408310,0.422935,0.412400,0.419905,0.429552,N,0.346207,0.471902,0.431902,0.420010
7293,0,0.408188,0.423477,0.412273,0.419450,0.429828,N,0.346375,0.471702,0.432178,0.420292
7294,0,0.408170,0.422918,0.412805,0.419562,0.429578,N,0.346520,0.472080,0.432233,0.420272
7295,0,0.408437,0.422297,0.411958,0.419775,0.429598,N,0.346280,0.471327,0.431603,0.419990
7296,0,0.408057,0.422442,0.412292,0.419907,0.429798,N,0.346592,0.471573,0.431808,0.419843
7297,0,0.407445,0.422703,0.412330,0.419668,0.429822,N,0.346307,0.471400,0.431940,0.420078
7298,0,0.407733,0.422593,0.412247,0.419777,0.429755,N,0.346458,0.471753,0.431878,0.420142
7299,0,0.407253,0.422242,0.412652,0.419607,0.429292,N,0.346303,0.471143,0.432033,0.420053
7300,0,0.407730,0.421943,0.412312,0.420033,0.429290,N,0.345703,0.471372,0.431595,0.419947
7301,0,0.407188,0.422285,0.412208,0.420642,0.429298,N,0.344457,0.471627,0.431727,0.419775
7302,0,0.407207,0.422112,0.412242,0.419777,0.429502,N,0.345653,0.471343,0.431905,0.419777
7303,0,0.407147,0.422057,0.412110,0.420558,0.429937,N,0.345590,0.471648,0.432055,0.419692
7304,0,0.407023,0.422415,0.411952,0.420252,0.429512,N,0.345687,0.471877,0.432013,0.419973
7305,0,0.407327,0.422157,0.412470,0.420468,0.429762,N,0.345862,0.472630,0.431980,0.419988
7306,0,0.406882,0.422232,0.412135,0.420260,0.429712,N,0.345925,0.472022,0.432142,0.420272
7307,0,0.406983,0.422177,0.411745,0.419932,0.429488,N,0.345843,0.472428,0.432653,0.420537
7308,0,0.407678,0.422003,0.411730,0.420297,0.430177,N,0.346067,0.472373,0.432488,0.420662
7309,0,0.407442,0.422468,0.412285,0.420683,0.429733,N,0.345747,0.472173,0.432400,0.420590
7310,0,0.408193,0.422073,0.411712,0.420315,0.429978,N,0.345793,0.472250,0.432045,0.420338
7311,0,0.408027,0.422400,0.411505,0.420357,0.429487,N,0.345617,0.472150,0.432363,0.420032
7312,0,0.407622,0.422350,0.411343,0.420158,0.429555,N,0.345587,0.472350,0.432578,0.420163
7313,0,0.407613,0.422025,0.411840,0.420163,0.429682,N,0.345843,0.472248,0.432402,0.419768
7314,0,0.407465,0.422057,0.411832,0.420378,0.430112,N,0.345635,0.472175,0.432453,0.420317
7315,0,0.407792,0.422005,0.411728,0.420367,0.429848,N,0.345405,0.471850,0.432182,0.420338
7316,0,0.407390,0.421598,0.412247,0.419905,0.429208,N,0.345512,0.472103,0.432233,0.420032
7317,0,0.407528,0.421627,0.411873,0.420022,0.429678,N,0.345575,0.471325,0.432302,0.421132
7318,0,0.407507,0.421620,0.412123,0.419583,0.429250,N,0.345642,0.471778,0.432123,0.420318
7319,0,0.407370,0.421755,0.411482,0.419708,0.428985,N,0.345450,0.471167,0.431215,0.419993
7320,0,0.407307,0.422037,0.412165,0.419667,0.429098,N,0.345547,0.471827,0.431928,0.420510
7321,0,0.407330,0.421398,0.411980,0.419470,0.429250,N,0.345882,0.471973,0.432452,0.420770
7322,0,0.407368,0.421423,0.411773,0.419473,0.429523,N,0.345637,0.471822,0.432472,0.420573
7323,0,0.407270,0.420900,0.411612,0.419863,0.429405,N,0.345413,0.471247,0.432388,0.420407
7324,0,0.406760,0.421043,0.411560,0.419947,0.430160,N,0.345073,0.471195,0.432170,0.420238
7325,0,0.406640,0.420835,0.411710,0.419945,0.429742,N,0.344898,0.471045,0.432057,0.420183
7326,0,0.407073,0.420775,0.411913,0.419775,0.429268,N,0.345323,0.471378,0.432228,0.420450
7327,0,0.407103,0.421510,0.411700,0.420207,0.429627,N,0.344973,0.471623,0.432035,0.420313
7328,0,0.406947,0.420898,0.411465,0.420128,0.429910,N,0.345440,0.471977,0.432357,0.420580
7329,0,0.406805,0.421360,0.411588,0.420748,0.429848,N,0.345690,0.472050,0.432317,0.420712
7330,0,0.407007,0.421067,0.411365,0.420553,0.429828,N,0.345368,0.472158,0.432357,0.420495
7331,0,0.407165,0.421255,0.411660,0.420275,0.430222,N,0.345383,0.471072,0.432123,0.420403
7332,0,0.407427,0.421158,0.411282,0.420792,0.429648,N,0.345368,0.471645,0.432577,0.420458
7333,0,0.407888,0.420863,0.411098,0.420820,0.429485,N,0.345583,0.472203,0.432223,0.420898
7334,0,0.407713,0.420927,0.411515,0.420455,0.429573,N,0.345392,0.472252,0.432458,0.420817
7335,0,0.407608,0.420837,0.411313,0.421007,0.429805,N,0.345633,0.472150,0.432890,0.420840
7336,0,0.407657,0.421288,0.411107,0.420660,0.430000,N,0.345413,0.472027,0.432493,0.420578
7337,0,0.407428,0.421317,0.411687,0.420345,0.430173,N,0.345135,0.472202,0.432468,0.420508
7338,0,0.407332,0.421050,0.411265,0.420358,0.430078,N,0.345073,0.471847,0.432470,0.420313
7339,0,0.407227,0.420963,0.411285,0.420470,0.429578,N,0.344887,0.471500,0.432323,0.420450
7340,0,0.407168,0.420910,0.411363,0.420230,0.429757,N,0.344877,0.471947,0.432310,0.420208
7341,0,0.407107,0.420448,0.411055,0.419967,0.429467,N,0.345058,0.471700,0.432403,0.420640
7342,0,0.406840,0.421132,0.411803,0.420062,0.429822,N,0.344903,0.471445,0.432512,0.420423
7343,0,0.406640,0.420455,0.411660,0.419967,0.430163,N,0.345095,0.472238,0.432318,0.420277
7344,0,0.407060,0.420148,0.411687,0.419545,0.429582,N,0.344760,0.471782,0.432012,0.420385
7345,0,0.407113,0.420467,0.411275,0.419352,0.429500,N,0.344697,0.472032,0.432602,0.421078
7346,0,0.406660,0.420428,0.411220,0.419452,0.429672,N,0.344585,0.470872,0.432403,0.420252
7347,0,0.406580,0.420572,0.411550,0.419880,0.430135,N,0.344542,0.471247,0.432040,0.419947
7348,0,0.406550,0.420333,0.411937,0.419753,0.429645,N,0.344488,0.471043,0.432145,0.420035
7349,0,0.406765,0.420700,0.411077,0.419625,0.429763,N,0.344633,0.471627,0.432167,0.420407
7350,0,0.406762,0.420118,0.411038,0.420055,0.429322,N,0.344718,0.471600,0.432233,0.420403
7351,0,0.406767,0.420005,0.411462,0.420120,0.429555,N,0.344650,0.471572,0.432382,0.420210
7352,0,0.406708,0.419977,0.411348,0.420488,0.429693,N,0.342957,0.471723,0.432492,0.420378
7353,0,0.406972,0.419500,0.410962,0.420537,0.430023,N,0.345220,0.471852,0.432048,0.420177
7354,0,0.407193,0.419480,0.410882,0.420275,0.430183,N,0.344735,0.471577,0.432435,0.420350
7355,0,0.406687,0.419468,0.410957,0.420812,0.429850,N,0.344720,0.472053,0.431370,0.420347
7356,0,0.407252,0.419463,0.411275,0.420357,0.429697,N,0.344873,0.471728,0.432573,0.420833
7357,0,0.406765,0.420375,0.411578,0.420322,0.429575,N,0.344892,0.472560,0.432543,0.420643
7358,0,0.406402,0.419530,0.410918,0.420540,0.430112,N,0.344457,0.471295,0.432378,0.420620
7359,0,0.406763,0.419435,0.411952,0.421072,0.430070,N,0.344687,0.471042,0.432580,0.420835
7360,0,0.406605,0.419100,0.412180,0.421397,0.430095,N,0.344563,0.470860,0.432657,0.420510
7361,0,0.407265,0.419007,0.411905,0.421050,0.430000,N,0.344812,0.470997,0.432572,0.420695
7362,0,0.407765,0.418922,0.411687,0.421462,0.429777,N,0.344780,0.470873,0.431067,0.420467
7363,0,0.407662,0.419087,0.412053,0.421117,0.429747,N,0.344707,0.470818,0.432538,0.420530
7364,0,0.408013,0.419505,0.411773,0.421328,0.430488,N,0.345005,0.471070,0.432315,0.420453
7365,0,0.408458,0.419857,0.412085,0.421115,0.430245,N,0.344830,0.471272,0.432490,0.420835
7366,0,0.407985,0.419495,0.412765,0.421180,0.429873,N,0.344997,0.470782,0.432708,0.421165
7367,0,0.408432,0.419462,0.412663,0.420900,0.429983,N,0.345032,0.471347,0.432573,0.421620
7368,0,0.408432,0.419175,0.412612,0.421247,0.429603,N,0.345328,0.471047,0.432600,0.420857
7369,0,0.408660,0.419282,0.412435,0.420877,0.429803,N,0.345073,0.471412,0.432848,0.421057
7370,0,0.408310,0.419552,0.412502,0.420840,0.429643,N,0.345377,0.471368,0.432828,0.420920
7371,0,0.408535,0.419580,0.412793,0.420877,0.429852,N,0.345185,0.471043,0.432823,0.421077
7372,0,0.408118,0.419572,0.412295,0.420945,0.429865,N,0.345328,0.471015,0.432865,0.420922
7373,0,0.408453,0.419585,0.412578,0.420642,0.429785,N,0.344962,0.471273,0.432752,0.421402
7374,0,0.408918,0.419393,0.412767,0.420747,0.429870,N,0.342785,0.470888,0.432487,0.421397
7375,0,0.408873,0.419207,0.412348,0.421223,0.429998,N,0.344810,0.471142,0.432688,0.420972
7376,0,0.408967,0.419800,0.412482,0.421548,0.430047,N,0.344910,0.470938,0.432382,0.420880
7377,0,0.409182,0.419282,0.412240,0.421145,0.430035,N,0.344623,0.471250,0.432712,0.420922
7378,0,0.409068,0.419650,0.411587,0.420622,0.430210,N,0.345015,0.471577,0.432665,0.420860
7379,0,0.409140,0.420230,0.411550,0.420597,0.430030,N,0.344782,0.471752,0.432553,0.420920
7380,0,0.409817,0.420445,0.411322,0.420367,0.430065,N,0.344732,0.472123,0.432557,0.420317
7381,0,0.409253,0.421100,0.411305,0.420293,0.429842,N,0.344708,0.472125,0.432362,0.420423
7382,0,0.409693,0.420358,0.411288,0.420357,0.429665,N,0.344808,0.472558,0.432710,0.420205
7383,0,0.409067,0.420858,0.411470,0.420510,0.429710,N,0.344797,0.472357,0.432705,0.420510
7384,0,0.409255,0.420888,0.411427,0.420313,0.429627,N,0.344958,0.472353,0.432465,0.420555
7385,0,0.408970,0.420558,0.411128,0.420360,0.430247,N,0.344638,0.472250,0.432642,0.420812
