Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (data),Delta - Size (mask),Delta - Size (total),Delta - CR (%),Other columns - Size (data),Other columns - Size (mask),Other columns - Size (total),Other columns - CR (%)
,vwc_1203.dat.csv,26.305,CoderBasic,,,,384.811,100,447185,0,447185,100,2630500,0,2630500,100
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 'N', 0, 0, 0, 'N', 'N']",5,396.877,103.14,447185,0,447185,100.0,2727022,0,2727022,103.67
,,,,,,10,288.479,74.97,447185,0,447185,100.0,1859844,0,1859844,70.7
,,,,,,25,228.242,59.31,447185,0,447185,100.0,1377947,0,1377947,52.38
,,,,,,50,211.224,54.89,447185,0,447185,100.0,1241804,0,1241804,47.21
,,,,,,100,203.810,52.96,447185,0,447185,100.0,1182490,0,1182490,44.95
,,,,,,200,200.985,52.23,447185,0,447185,100.0,1159888,0,1159888,44.09
,,,,1,"[0, 0, 0, 0, 0, 'N', 0, 0, 0, 'N', 'N']",5,396.877,103.14,447185,0,447185,100.0,2727022,0,2727022,103.67
,,,,,,10,288.479,74.97,447185,0,447185,100.0,1859844,0,1859844,70.7
,,,,,,25,228.242,59.31,447185,0,447185,100.0,1377947,0,1377947,52.38
,,,,,,50,211.224,54.89,447185,0,447185,100.0,1241804,0,1241804,47.21
,,,,,,100,203.810,52.96,447185,0,447185,100.0,1182490,0,1182490,44.95
,,,,,,200,200.985,52.23,447185,0,447185,100.0,1159888,0,1159888,44.09
,,,,3,"[0, 1, 1, 0, 0, 'N', 1, 1, 0, 'N', 'N']",5,354.238,92.06,447185,0,447185,100.0,2385913,0,2385913,90.7
,,,,,,10,227.335,59.08,447185,0,447185,100.0,1370692,0,1370692,52.11
,,,,,,25,155.071,40.3,447185,0,447185,100.0,792580,0,792580,30.13
,,,,,,50,134.406,34.93,447185,0,447185,100.0,627258,0,627258,23.85
,,,,,,100,124.855,32.45,447185,0,447185,100.0,550850,0,550850,20.94
,,,,,,200,120.629,31.35,447185,0,447185,100.0,517040,0,517040,19.66
,,,,5,"[0, 1, 1, 1, 1, 'N', 2, 1, 1, 'N', 'N']",5,339.804,88.3,447185,0,447185,100.0,2270443,0,2270443,86.31
,,,,,,10,206.298,53.61,447185,0,447185,100.0,1202392,0,1202392,45.71
,,,,,,25,127.350,33.09,447185,0,447185,100.0,570809,0,570809,21.7
,,,,,,50,103.491,26.89,447185,0,447185,100.0,379936,0,379936,14.44
,,,,,,100,92.318,23.99,447185,0,447185,100.0,290550,0,290550,11.05
,,,,,,200,87.327,22.69,447185,0,447185,100.0,250624,0,250624,9.53
,,,,10,"[0, 3, 2, 1, 1, 'N', 3, 2, 1, 'N', 'N']",5,338.481,87.96,447185,0,447185,100.0,2259854,0,2259854,85.91
,,,,,,10,203.332,52.84,447185,0,447185,100.0,1178664,0,1178664,44.81
,,,,,,25,121.480,31.57,447185,0,447185,100.0,523847,0,523847,19.91
,,,,,,50,95.603,24.84,447185,0,447185,100.0,316834,0,316834,12.04
,,,,,,100,83.398,21.67,447185,0,447185,100.0,219195,0,219195,8.33
,,,,,,200,77.904,20.24,447185,0,447185,100.0,175240,0,175240,6.66
,,,,15,"[0, 4, 3, 2, 2, 'N', 5, 3, 2, 'N', 'N']",5,337.836,87.79,447185,0,447185,100.0,2254695,0,2254695,85.71
,,,,,,10,201.959,52.48,447185,0,447185,100.0,1167680,0,1167680,44.39
,,,,,,25,118.840,30.88,447185,0,447185,100.0,502728,0,502728,19.11
,,,,,,50,91.874,23.88,447185,0,447185,100.0,287002,0,287002,10.91
,,,,,,100,78.698,20.45,447185,0,447185,100.0,181590,0,181590,6.9
,,,,,,200,72.651,18.88,447185,0,447185,100.0,133216,0,133216,5.06
,,,,20,"[0, 6, 4, 3, 3, 'N', 7, 3, 2, 'N', 'N']",5,337.572,87.72,447185,0,447185,100.0,2252586,0,2252586,85.63
,,,,,,10,201.478,52.36,447185,0,447185,100.0,1163836,0,1163836,44.24
,,,,,,25,117.736,30.6,447185,0,447185,100.0,493901,0,493901,18.78
,,,,,,50,90.260,23.46,447185,0,447185,100.0,274090,0,274090,10.42
,,,,,,100,76.727,19.94,447185,0,447185,100.0,165828,0,165828,6.3
,,,,,,200,70.320,18.27,447185,0,447185,100.0,114568,0,114568,4.36
,,,,30,"[0, 8, 6, 4, 4, 'N', 10, 5, 3, 'N', 'N']",5,337.418,87.68,447185,0,447185,100.0,2251351,0,2251351,85.59
,,,,,,10,201.023,52.24,447185,0,447185,100.0,1160196,0,1160196,44.11
,,,,,,25,116.865,30.37,447185,0,447185,100.0,486932,0,486932,18.51
,,,,,,50,88.935,23.11,447185,0,447185,100.0,263488,0,263488,10.02
,,,,,,100,75.072,19.51,447185,0,447185,100.0,152583,0,152583,5.8
,,,,,,200,68.394,17.77,447185,0,447185,100.0,99160,0,99160,3.77
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 'N', 0, 0, 0, 'N', 'N']",5,177.957,46.25,447185,0,447185,100.0,975668,0,975668,37.09
,,,,,,10,141.308,36.72,447185,0,447185,100.0,682470,0,682470,25.94
,,,,,,25,120.027,31.19,447185,0,447185,100.0,512225,0,512225,19.47
,,,,,,50,114.631,29.79,447185,0,447185,100.0,469054,0,469054,17.83
,,,,,,100,112.791,29.31,447185,0,447185,100.0,454334,0,454334,17.27
,,,,,,200,112.732,29.3,447185,0,447185,100.0,453864,0,453864,17.25
,,,,1,"[0, 0, 0, 0, 0, 'N', 0, 0, 0, 'N', 'N']",5,177.957,46.25,447185,0,447185,100.0,975668,0,975668,37.09
,,,,,,10,141.308,36.72,447185,0,447185,100.0,682470,0,682470,25.94
,,,,,,25,120.027,31.19,447185,0,447185,100.0,512225,0,512225,19.47
,,,,,,50,114.631,29.79,447185,0,447185,100.0,469054,0,469054,17.83
,,,,,,100,112.791,29.31,447185,0,447185,100.0,454334,0,454334,17.27
,,,,,,200,112.732,29.3,447185,0,447185,100.0,453864,0,453864,17.25
,,,,3,"[0, 1, 1, 0, 0, 'N', 1, 1, 0, 'N', 'N']",5,177.957,46.25,447185,0,447185,100.0,975668,0,975668,37.09
,,,,,,10,141.308,36.72,447185,0,447185,100.0,682470,0,682470,25.94
,,,,,,25,120.027,31.19,447185,0,447185,100.0,512225,0,512225,19.47
,,,,,,50,114.631,29.79,447185,0,447185,100.0,469054,0,469054,17.83
,,,,,,100,112.791,29.31,447185,0,447185,100.0,454334,0,454334,17.27
,,,,,,200,112.732,29.3,447185,0,447185,100.0,453864,0,453864,17.25
,,,,5,"[0, 1, 1, 1, 1, 'N', 2, 1, 1, 'N', 'N']",5,172.743,44.89,447185,0,447185,100.0,933956,0,933956,35.5
,,,,,,10,133.550,34.71,447185,0,447185,100.0,620412,0,620412,23.59
,,,,,,25,110.593,28.74,447185,0,447185,100.0,436750,0,436750,16.6
,,,,,,50,104.549,27.17,447185,0,447185,100.0,388400,0,388400,14.77
,,,,,,100,102.206,26.56,447185,0,447185,100.0,369658,0,369658,14.05
,,,,,,200,101.717,26.43,447185,0,447185,100.0,365742,0,365742,13.9
,,,,10,"[0, 3, 2, 1, 1, 'N', 3, 2, 1, 'N', 'N']",5,162.966,42.35,447185,0,447185,100.0,855734,0,855734,32.53
,,,,,,10,118.785,30.87,447185,0,447185,100.0,502292,0,502292,19.09
,,,,,,25,91.518,23.78,447185,0,447185,100.0,284150,0,284150,10.8
,,,,,,50,83.479,21.69,447185,0,447185,100.0,219842,0,219842,8.36
,,,,,,100,79.836,20.75,447185,0,447185,100.0,190697,0,190697,7.25
,,,,,,200,78.356,20.36,447185,0,447185,100.0,178860,0,178860,6.8
,,,,15,"[0, 4, 3, 2, 2, 'N', 5, 3, 2, 'N', 'N']",5,157.889,41.03,447185,0,447185,100.0,815119,0,815119,30.99
,,,,,,10,111.189,28.89,447185,0,447185,100.0,441524,0,441524,16.78
,,,,,,25,81.203,21.1,447185,0,447185,100.0,201635,0,201635,7.67
,,,,,,50,71.434,18.56,447185,0,447185,100.0,123480,0,123480,4.69
,,,,,,100,66.687,17.33,447185,0,447185,100.0,85508,0,85508,3.25
,,,,,,200,64.521,16.77,447185,0,447185,100.0,68178,0,68178,2.59
,,,,20,"[0, 6, 4, 3, 3, 'N', 7, 3, 2, 'N', 'N']",5,157.709,40.98,447185,0,447185,100.0,813680,0,813680,30.93
,,,,,,10,110.789,28.79,447185,0,447185,100.0,438320,0,438320,16.66
,,,,,,25,80.388,20.89,447185,0,447185,100.0,195115,0,195115,7.42
,,,,,,50,70.260,18.26,447185,0,447185,100.0,114092,0,114092,4.34
,,,,,,100,65.192,16.94,447185,0,447185,100.0,73543,0,73543,2.8
,,,,,,200,62.781,16.31,447185,0,447185,100.0,54256,0,54256,2.06
,,,,30,"[0, 8, 6, 4, 4, 'N', 10, 5, 3, 'N', 'N']",5,157.577,40.95,447185,0,447185,100.0,812628,0,812628,30.89
,,,,,,10,110.501,28.72,447185,0,447185,100.0,436020,0,436020,16.58
,,,,,,25,79.789,20.73,447185,0,447185,100.0,190320,0,190320,7.24
,,,,,,50,69.443,18.05,447185,0,447185,100.0,107556,0,107556,4.09
,,,,,,100,64.127,16.66,447185,0,447185,100.0,65028,0,65028,2.47
,,,,,,200,61.516,15.99,447185,0,447185,100.0,44138,0,44138,1.68
,vwc_1204.dat.csv,26.305,CoderBasic,,,,384.811,100,447185,0,447185,100,2630500,0,2630500,100
,,,CoderPWLH,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N']",5,435.611,113.2,447185,0,447185,100.0,3036900,0,3036900,115.45
,,,,,,10,327.408,85.08,447185,0,447185,100.0,2171276,0,2171276,82.54
,,,,,,25,269.583,70.06,447185,0,447185,100.0,1708676,0,1708676,64.96
,,,,,,50,254.474,66.13,447185,0,447185,100.0,1587800,0,1587800,60.36
,,,,,,100,248.498,64.58,447185,0,447185,100.0,1539992,0,1539992,58.54
,,,,,,200,246.779,64.13,447185,0,447185,100.0,1526240,0,1526240,58.02
,,,,1,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 'N']",5,403.090,104.75,447185,0,447185,100.0,2776733,0,2776733,105.56
,,,,,,10,280.743,72.96,447185,0,447185,100.0,1797952,0,1797952,68.35
,,,,,,25,212.074,55.11,447185,0,447185,100.0,1248603,0,1248603,47.47
,,,,,,50,193.422,50.26,447185,0,447185,100.0,1099382,0,1099382,41.79
,,,,,,100,185.681,48.25,447185,0,447185,100.0,1037455,0,1037455,39.44
,,,,,,200,182.855,47.52,447185,0,447185,100.0,1014848,0,1014848,38.58
,,,,3,"[0, 2, 0, 0, 1, 1, 2, 1, 0, 1, 'N']",5,389.336,101.18,447185,0,447185,100.0,2666698,0,2666698,101.38
,,,,,,10,260.699,67.75,447185,0,447185,100.0,1637600,0,1637600,62.25
,,,,,,25,186.558,48.48,447185,0,447185,100.0,1044476,0,1044476,39.71
,,,,,,50,164.714,42.8,447185,0,447185,100.0,869720,0,869720,33.06
,,,,,,100,154.987,40.28,447185,0,447185,100.0,791902,0,791902,30.1
,,,,,,200,151.066,39.26,447185,0,447185,100.0,760536,0,760536,28.91
,,,,5,"[0, 3, 1, 0, 2, 2, 4, 1, 1, 2, 'N']",5,367.836,95.59,447185,0,447185,100.0,2494694,0,2494694,94.84
,,,,,,10,229.906,59.75,447185,0,447185,100.0,1391256,0,1391256,52.89
,,,,,,25,148.258,38.53,447185,0,447185,100.0,738076,0,738076,28.06
,,,,,,50,122.931,31.95,447185,0,447185,100.0,535454,0,535454,20.36
,,,,,,100,111.421,28.95,447185,0,447185,100.0,443378,0,443378,16.86
,,,,,,200,106.404,27.65,447185,0,447185,100.0,403240,0,403240,15.33
,,,,10,"[0, 6, 2, 1, 3, 3, 7, 2, 2, 3, 'N']",5,356.790,92.72,447185,0,447185,100.0,2406330,0,2406330,91.48
,,,,,,10,213.523,55.49,447185,0,447185,100.0,1260196,0,1260196,47.91
,,,,,,25,126.780,32.95,447185,0,447185,100.0,566251,0,566251,21.53
,,,,,,50,98.678,25.64,447185,0,447185,100.0,341434,0,341434,12.98
,,,,,,100,85.241,22.15,447185,0,447185,100.0,233939,0,233939,8.89
,,,,,,200,79.090,20.55,447185,0,447185,100.0,184728,0,184728,7.02
,,,,15,"[0, 9, 2, 1, 5, 5, 11, 3, 2, 5, 'N']",5,356.455,92.63,447185,0,447185,100.0,2403650,0,2403650,91.38
,,,,,,10,212.964,55.34,447185,0,447185,100.0,1255720,0,1255720,47.74
,,,,,,25,125.940,32.73,447185,0,447185,100.0,559531,0,559531,21.27
,,,,,,50,97.621,25.37,447185,0,447185,100.0,332976,0,332976,12.66
,,,,,,100,83.871,21.8,447185,0,447185,100.0,222980,0,222980,8.48
,,,,,,200,77.570,20.16,447185,0,447185,100.0,172568,0,172568,6.56
,,,,20,"[0, 12, 3, 2, 6, 7, 14, 4, 3, 6, 'N']",5,355.981,92.51,447185,0,447185,100.0,2399860,0,2399860,91.23
,,,,,,10,211.791,55.04,447185,0,447185,100.0,1246336,0,1246336,47.38
,,,,,,25,123.806,32.17,447185,0,447185,100.0,542456,0,542456,20.62
,,,,,,50,94.825,24.64,447185,0,447185,100.0,310608,0,310608,11.81
,,,,,,100,80.667,20.96,447185,0,447185,100.0,197349,0,197349,7.5
,,,,,,200,73.906,19.21,447185,0,447185,100.0,143256,0,143256,5.45
,,,,30,"[0, 18, 5, 3, 9, 10, 21, 6, 5, 10, 'N']",5,355.579,92.4,447185,0,447185,100.0,2396641,0,2396641,91.11
,,,,,,10,210.916,54.81,447185,0,447185,100.0,1239336,0,1239336,47.11
,,,,,,25,122.231,31.76,447185,0,447185,100.0,529861,0,529861,20.14
,,,,,,50,92.742,24.1,447185,0,447185,100.0,293948,0,293948,11.17
,,,,,,100,78.228,20.33,447185,0,447185,100.0,177831,0,177831,6.76
,,,,,,200,71.216,18.51,447185,0,447185,100.0,121736,0,121736,4.63
,,,CoderPWLHint,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 'N']",5,190.743,49.57,447185,0,447185,100.0,1077954,0,1077954,40.98
,,,,,,10,154.725,40.21,447185,0,447185,100.0,789808,0,789808,30.03
,,,,,,25,134.866,35.05,447185,0,447185,100.0,630940,0,630940,23.99
,,,,,,50,130.630,33.95,447185,0,447185,100.0,597052,0,597052,22.7
,,,,,,100,129.769,33.72,447185,0,447185,100.0,590164,0,590164,22.44
,,,,,,200,130.556,33.93,447185,0,447185,100.0,596454,0,596454,22.67
,,,,1,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 'N']",5,190.743,49.57,447185,0,447185,100.0,1077954,0,1077954,40.98
,,,,,,10,154.725,40.21,447185,0,447185,100.0,789808,0,789808,30.03
,,,,,,25,134.866,35.05,447185,0,447185,100.0,630940,0,630940,23.99
,,,,,,50,130.630,33.95,447185,0,447185,100.0,597052,0,597052,22.7
,,,,,,100,129.769,33.72,447185,0,447185,100.0,590164,0,590164,22.44
,,,,,,200,130.556,33.93,447185,0,447185,100.0,596454,0,596454,22.67
,,,,3,"[0, 2, 0, 0, 1, 1, 2, 1, 0, 1, 'N']",5,179.579,46.67,447185,0,447185,100.0,988639,0,988639,37.58
,,,,,,10,138.252,35.93,447185,0,447185,100.0,658022,0,658022,25.02
,,,,,,25,114.026,29.63,447185,0,447185,100.0,464215,0,464215,17.65
,,,,,,50,107.949,28.05,447185,0,447185,100.0,415600,0,415600,15.8
,,,,,,100,105.876,27.51,447185,0,447185,100.0,399015,0,399015,15.17
,,,,,,200,105.690,27.47,447185,0,447185,100.0,397528,0,397528,15.11
,,,,5,"[0, 3, 1, 0, 2, 2, 4, 1, 1, 2, 'N']",5,179.143,46.55,447185,0,447185,100.0,985154,0,985154,37.45
,,,,,,10,137.409,35.71,447185,0,447185,100.0,651278,0,651278,24.76
,,,,,,25,112.561,29.25,447185,0,447185,100.0,452495,0,452495,17.2
,,,,,,50,105.852,27.51,447185,0,447185,100.0,398824,0,398824,15.16
,,,,,,100,103.294,26.84,447185,0,447185,100.0,378363,0,378363,14.38
,,,,,,200,102.820,26.72,447185,0,447185,100.0,374570,0,374570,14.24
,,,,10,"[0, 6, 2, 1, 3, 3, 7, 2, 2, 3, 'N']",5,167.426,43.51,447185,0,447185,100.0,891418,0,891418,33.89
,,,,,,10,120.167,31.23,447185,0,447185,100.0,513342,0,513342,19.51
,,,,,,25,90.644,23.56,447185,0,447185,100.0,277165,0,277165,10.54
,,,,,,50,81.416,21.16,447185,0,447185,100.0,203336,0,203336,7.73
,,,,,,100,77.160,20.05,447185,0,447185,100.0,169289,0,169289,6.44
,,,,,,200,75.397,19.59,447185,0,447185,100.0,155188,0,155188,5.9
,,,,15,"[0, 9, 2, 1, 5, 5, 11, 3, 2, 5, 'N']",5,167.220,43.46,447185,0,447185,100.0,889768,0,889768,33.83
,,,,,,10,119.789,31.13,447185,0,447185,100.0,510322,0,510322,19.4
,,,,,,25,89.966,23.38,447185,0,447185,100.0,271740,0,271740,10.33
,,,,,,50,80.521,20.92,447185,0,447185,100.0,196176,0,196176,7.46
,,,,,,100,76.100,19.78,447185,0,447185,100.0,160811,0,160811,6.11
,,,,,,200,74.177,19.28,447185,0,447185,100.0,145426,0,145426,5.53
,,,,20,"[0, 12, 3, 2, 6, 7, 14, 4, 3, 6, 'N']",5,163.563,42.5,447185,0,447185,100.0,860512,0,860512,32.71
,,,,,,10,114.324,29.71,447185,0,447185,100.0,466600,0,466600,17.74
,,,,,,25,82.809,21.52,447185,0,447185,100.0,214480,0,214480,8.15
,,,,,,50,72.327,18.8,447185,0,447185,100.0,130624,0,130624,4.97
,,,,,,100,67.093,17.44,447185,0,447185,100.0,88751,0,88751,3.37
,,,,,,200,64.662,16.8,447185,0,447185,100.0,69306,0,69306,2.63
,,,,30,"[0, 18, 5, 3, 9, 10, 21, 6, 5, 10, 'N']",5,163.319,42.44,447185,0,447185,100.0,858564,0,858564,32.64
,,,,,,10,113.762,29.56,447185,0,447185,100.0,462102,0,462102,17.57
,,,,,,25,81.738,21.24,447185,0,447185,100.0,205915,0,205915,7.83
,,,,,,50,70.956,18.44,447185,0,447185,100.0,119656,0,119656,4.55
,,,,,,100,65.498,17.02,447185,0,447185,100.0,75990,0,75990,2.89
,,,,,,200,62.831,16.33,447185,0,447185,100.0,54654,0,54654,2.08
,vwc_1205.dat.csv,26.305,CoderBasic,,,,384.811,100,447185,0,447185,100,2630500,0,2630500,100
