DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-08-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,24055,25422,25598,N,29992,28389,N,22153,25712,26871,27017,N,N,N,N,26527,22588,24677,27173,N,30247,N,N,21816,26420,28488,28543,N,29905,29291,N,27593,24958,26499,27663,N,N,29450,29068,22156,28606,28661,N,N,N,29036,28324,25251,26713,28664,28843,29396,N,24402,28557
600,24045,25422,25599,N,30008,28387,N,22145,25711,26872,27019,N,N,N,N,26527,22589,24677,N,N,30246,N,N,21817,26422,28482,28543,N,29911,29290,N,27599,24954,26497,27660,N,N,29448,29067,22158,28601,28659,N,N,N,29038,28316,25251,26713,28661,28843,29397,N,24402,28554
600,24036,25423,25600,N,3,28385,N,22136,25711,26872,27021,N,N,N,N,26527,22589,24677,27160,N,30244,N,N,21818,26424,28476,28543,N,29917,29290,N,N,24950,26496,27657,N,N,29446,29066,22161,28596,28658,N,N,N,29039,28308,25251,26713,28658,28842,29397,N,24402,28552
600,24026,25423,25600,N,30041,28383,N,22128,25710,26873,27023,N,N,N,N,26527,22590,24678,N,N,30243,N,N,21819,26425,28469,28543,N,29923,29289,N,N,24946,26494,27653,N,N,29444,29065,22163,28591,28657,N,N,N,29041,28300,25251,26713,28655,28842,29397,N,24402,28550
600,24016,25424,25601,N,30121,28381,N,22119,25709,26874,27025,N,N,N,N,26528,22590,24678,27160,N,30242,N,N,21821,26427,28463,28543,N,29929,29288,N,27605,24942,26492,27650,N,N,29442,29065,22165,28586,28655,N,N,N,29042,28292,25250,26713,28652,28841,29397,N,24402,28547
600,24006,25424,25602,N,30118,28379,N,22111,25708,26874,27028,N,N,N,N,26528,22591,24678,27158,N,30241,N,N,21822,26429,28457,28543,N,29936,29287,N,27607,24938,26491,27647,N,N,29440,29064,22168,28581,28654,N,N,N,29044,28284,25250,26713,28649,28840,29397,N,24402,28545
600,23996,25424,25602,N,30116,28377,N,22102,25707,26875,27030,N,N,N,N,26528,22592,24678,27155,N,30239,N,N,21823,26430,28451,28543,N,29942,29287,N,27610,24934,26489,27644,N,N,29438,29063,22170,28576,28653,N,N,N,29045,28275,25250,26713,28646,28840,29397,N,24402,28542
600,23986,25425,25603,N,30113,28376,N,22094,25707,26876,27032,N,N,N,N,26528,22592,24678,27153,N,30238,N,N,21824,26432,28445,28543,N,29948,29286,N,27612,24930,26487,27641,N,N,29436,29062,22172,28571,28651,N,N,N,29047,28267,25250,26713,28643,28839,29398,N,24402,28540
600,23976,25425,25604,N,30110,28374,N,22085,25706,26876,27,N,N,N,N,26528,22593,24679,27150,N,30237,N,N,21826,26434,28439,28544,N,29954,29285,N,27614,24927,26485,27637,N,N,29434,29061,22174,28566,28650,N,N,N,29048,28259,25250,26713,28640,28839,29398,N,24403,28538
600,23967,25426,25605,N,30108,28372,N,22077,25705,26877,27007,N,N,N,N,26528,22593,24679,N,N,30236,N,N,21827,26435,28433,28544,N,29960,29285,N,27617,24923,26484,27634,N,N,29432,29061,22177,28561,28649,N,N,N,29050,28251,25249,26712,28637,28838,29398,N,24403,28535
600,23957,25426,25605,N,30105,28370,N,22068,25704,26877,26946,N,N,N,N,26528,22594,24679,27133,N,30235,N,N,21828,26437,28427,28544,N,29966,29284,N,27619,24919,26482,27631,N,N,29430,29060,22179,28556,28647,N,N,N,29051,28243,25249,26712,28634,28837,29398,N,24403,28533
600,23947,25426,25606,N,30102,28368,N,22060,25704,26878,26947,N,N,N,N,26528,22595,24679,27130,N,30233,N,N,21829,26438,28420,28544,N,3,29283,N,27621,24915,26480,27628,N,N,29429,29059,22181,28551,28646,N,N,N,29053,28235,25249,26712,28631,28837,29398,N,24403,28530
600,23937,25427,25607,N,30100,28366,N,22051,25703,26879,26947,N,N,N,N,26529,22595,24679,27127,N,30232,N,N,21831,26440,28414,28544,N,29957,29283,N,27624,24911,26479,27624,N,N,29427,29058,22184,28546,28645,N,N,N,29054,28227,25249,26712,28628,28836,29398,N,24403,28528
600,23927,25427,25607,N,30097,28364,N,22043,25702,26879,26948,N,N,N,N,26529,22596,24680,27124,N,30231,N,N,21832,26442,28408,28544,N,30501,29282,N,27626,24907,26477,27621,N,N,29425,29057,22186,28541,28643,N,N,N,29056,28219,25249,26712,28625,28836,29398,N,24403,28525
600,23917,25428,25608,N,30094,28362,N,22034,25701,26880,26949,N,N,N,N,26529,22596,24680,27121,N,30230,N,N,21833,26443,28402,28544,N,30509,29281,N,N,24903,26475,27618,N,N,29423,29056,22188,28536,28642,N,N,N,29058,28211,25248,26712,28622,28835,29399,N,24403,28523
600,23907,25428,25609,N,30092,28360,N,22026,25700,26881,26950,N,N,N,N,26529,22597,24680,27118,N,30228,N,N,21834,26445,28396,28544,N,30517,29280,N,N,24899,26474,27615,N,N,29421,29056,22191,28531,28641,N,N,N,29059,28203,25248,26712,28619,28835,29399,N,N,28521
600,23897,25428,25610,N,30089,28358,N,22017,25700,26881,26950,N,N,N,N,26529,22598,24680,27115,N,30227,N,N,21836,26447,28390,28544,N,30525,29280,N,27640,24895,26472,27612,N,N,29419,29055,22193,28526,28639,N,N,N,29061,28194,25248,26712,28616,28834,29399,N,N,28518
600,23888,25429,25610,N,30086,28356,N,22009,25699,26882,26951,N,N,N,N,26529,22598,24680,27112,N,30226,N,N,21837,26448,28384,28544,N,30534,29279,N,27638,24891,26470,27608,N,N,29417,29054,22195,28521,28638,N,N,N,29062,28186,25248,26712,28613,28833,29399,N,N,28516
600,23878,25429,25611,N,30084,28355,N,22000,25698,26882,26952,N,N,N,N,26529,22599,24680,27109,N,30225,N,N,21838,26450,28378,28544,N,30542,29278,N,27635,24887,26468,27605,N,N,29415,29053,22197,28516,28637,N,N,N,29064,28178,25248,26712,28609,28833,29399,N,N,28513
600,23868,25430,25612,N,30081,28353,N,21992,25697,26883,26953,N,N,N,N,26529,22599,24681,27106,N,30224,N,N,21839,26452,28371,28544,N,30550,29278,N,27633,24883,26467,27602,N,N,29413,29052,22200,28511,28635,N,N,N,29065,28170,25247,26712,28606,28832,29399,N,N,28511
600,23858,25430,25612,N,30078,28351,N,21983,25697,26884,26953,N,N,N,N,26529,22600,24681,27103,N,30222,N,N,21841,26453,28365,28544,N,30558,29277,N,27630,24880,26465,27599,N,N,29411,29052,22202,28506,28634,N,N,N,29067,28162,25247,26712,28603,28832,29399,N,N,28509
600,23848,25430,25613,N,30076,28349,N,21975,25696,26884,26954,N,N,N,N,26530,22601,24681,27100,N,30221,N,N,21842,26455,28359,28544,N,30566,29276,N,N,24876,26463,27596,N,N,29409,29051,22204,28501,28633,N,N,N,29068,28154,25247,26712,28600,28831,29400,N,24383,28506
600,23838,25431,25614,N,30073,28347,N,21966,25695,26885,26955,N,N,N,N,26530,22601,24681,27097,N,30220,N,N,21843,26457,28353,28544,N,30574,29275,N,27621,24872,26462,27592,N,N,29407,29050,22207,28496,28631,N,N,N,29070,28146,25247,26711,28597,28831,29400,N,24383,28504
600,23828,25431,25615,N,30070,28345,N,21958,25694,26886,26956,N,N,N,N,26530,22602,24681,N,N,30219,N,N,21844,26458,28347,28544,N,30583,29275,N,27624,24868,26460,27589,N,N,29405,29049,22209,28491,28630,N,N,N,29071,28138,25247,26711,28594,28830,29400,N,24383,28501
600,23819,25432,25615,N,30068,28343,N,21949,25693,26886,26956,N,N,N,N,26530,22602,24682,27098,N,30217,N,N,21846,26460,28341,28544,N,30591,29274,N,27626,24864,26458,27586,N,N,29403,29048,22211,28486,28629,N,N,N,29073,28130,25247,26711,28591,28829,29400,N,24383,28499
600,23809,25432,25616,N,30065,28341,N,21941,25693,26887,26957,N,N,N,N,26530,22603,24682,27095,N,30216,N,N,21847,26461,28335,28544,N,30599,29273,N,27629,24860,26457,N,N,N,29402,29048,22214,28481,28627,N,N,N,29074,28122,25246,26711,28588,28829,29347,N,24383,28496
600,23799,25432,25617,N,3,28339,N,21932,25692,26887,26958,N,N,N,N,26530,22604,24682,27093,N,30215,N,N,21848,26463,28329,28544,N,30607,29273,N,27631,24856,26455,N,N,N,29400,29047,22216,28476,28626,N,N,N,29076,28113,25246,26711,28585,28828,29341,N,24382,28494
600,23789,25433,25617,N,3,28337,N,21924,25691,26888,26959,N,N,N,N,26530,22604,24682,27090,N,30214,N,N,21849,26465,28322,28544,N,30615,29272,N,N,24852,26453,27569,N,N,29398,29046,22218,28471,28625,N,N,N,29077,28105,25246,26711,N,28828,29336,N,24382,28492
600,23779,25433,25618,N,29911,28335,N,21915,25690,26889,26959,N,N,N,N,26530,22605,24682,27087,N,30212,N,N,21851,26466,28316,28544,N,30623,29271,N,27652,24848,26451,27569,N,N,29396,29045,22221,28466,28623,N,N,N,29079,28097,25246,26711,28618,28827,29330,N,24382,28489
600,23769,25434,25619,N,29908,28334,N,21907,25690,26889,26960,N,N,N,N,26530,22605,24683,27084,N,30211,N,N,21852,26468,28310,28544,N,30632,29271,N,27649,24844,26450,27569,N,N,29394,29044,22223,28461,28622,N,N,N,29080,28089,25246,26711,28617,28827,29324,N,24382,28487
600,23759,25434,25619,N,29906,28332,N,21898,25689,26890,26961,N,N,N,N,26531,22606,24683,27082,N,30210,N,N,21853,26470,28304,28544,N,30640,29270,N,27647,24840,26448,27569,N,N,29392,29043,22225,28456,28621,N,N,N,29082,28081,25245,26711,28616,28826,29318,N,24382,28484
600,23749,25434,25620,N,29903,28330,N,21890,25688,26890,26962,N,N,N,N,26531,22607,24683,27079,N,30209,N,N,21855,26471,28298,28544,N,30648,29269,N,27644,24836,26446,27569,N,N,29390,29043,22227,28451,28619,N,N,N,29083,28073,25245,26711,28615,28825,29313,N,24382,28482
600,23740,25435,25621,N,29900,28328,N,21881,25687,26891,26962,N,N,N,N,26531,22607,24683,N,N,30208,N,N,21856,26473,28292,28544,N,30656,29268,N,27642,24833,26445,27569,N,N,29388,29042,22230,28446,28618,N,N,N,29085,28065,25245,26711,28614,28825,29307,N,24382,28480
600,23730,25435,25622,N,29897,28326,N,21873,25686,26892,26963,N,N,N,N,26531,22608,24683,27079,N,30206,N,N,21857,26475,28286,28544,N,30326,29268,N,27639,24829,26443,27569,N,N,29386,29041,22232,28441,28617,N,N,N,29086,28057,25245,26711,28613,28824,29301,N,24382,28477
600,23720,25436,25622,N,29895,28324,N,21864,25686,26892,26964,N,N,N,N,26531,22608,24684,27076,N,30205,N,N,21858,26476,28280,28544,N,30323,29267,N,27637,24825,26441,27569,N,N,29384,29040,22234,28436,28615,N,N,N,29088,28049,25245,26710,28612,28824,29296,N,24382,28475
600,23710,25436,25623,N,29892,28322,N,21856,25685,26893,26965,N,N,N,N,26531,22609,24684,27074,N,30204,N,N,21860,26478,28273,28544,N,30319,29266,N,27634,24821,26440,27569,N,N,29382,29039,22237,28431,28614,N,N,N,29090,28041,25244,26710,28611,28823,29290,N,24381,28472
600,23700,25436,25624,N,29889,28320,N,21847,25684,26894,26965,N,N,N,N,26531,22610,24684,27071,N,30203,N,N,21861,26480,28267,28544,N,30316,29266,N,27632,24817,26438,27569,N,N,29380,29039,22239,28426,28613,N,N,N,29091,28032,25244,26710,28610,28823,29284,N,24381,28470
600,23690,25437,25624,N,29886,28318,N,21839,25683,26894,26966,N,N,N,N,26531,22610,24684,27068,N,30201,N,N,21862,26481,28261,28544,N,30313,29265,N,27629,24813,26436,27569,N,N,29378,29038,22241,28421,28611,N,N,N,29093,28024,25244,26710,28609,28822,29278,N,24381,28467
600,23680,25437,25625,N,29884,28316,N,21830,25682,26895,26967,N,N,N,N,26531,22611,24684,27066,N,30200,N,N,21863,26483,28255,28544,N,30309,29264,N,N,24809,26434,27569,N,N,29376,29037,22244,28416,28610,N,N,N,29094,28016,25244,26710,28608,28821,29273,N,24381,28465
600,23671,25438,25626,N,29881,28314,N,21822,25682,26895,26968,N,N,N,N,26532,22611,24685,27063,N,30199,N,N,21865,26484,28249,28544,N,30306,29264,N,27623,24805,26433,27569,N,N,29375,29036,22246,28411,28609,N,N,N,29096,28008,25244,26710,28607,28821,29267,N,24381,28463
600,23661,25438,25627,N,29878,28313,N,21813,25681,26896,26968,N,N,N,N,26532,22612,24685,N,N,30198,N,N,21866,26486,28243,28544,N,30303,29263,N,27622,24801,26431,27569,N,N,29373,29035,22248,28405,28607,N,N,N,29097,28000,25243,26710,28606,28820,N,N,24381,28460
600,23651,25439,25627,N,29876,28311,N,21805,25680,26897,26969,N,N,N,N,26532,22613,24685,27056,N,30197,N,N,21867,26488,28237,28544,N,30299,29262,N,27621,24797,26429,27569,N,N,29371,29034,22250,28400,28606,N,N,N,29099,27992,25243,26710,28605,28820,N,N,24381,28458
600,23641,25439,25628,N,29873,28309,N,21796,25679,26897,26970,N,N,N,N,26532,22613,24685,27058,N,30195,N,N,21868,26489,28231,28545,N,30296,29261,N,27619,24793,26428,27569,N,N,29369,29034,22253,28395,28605,N,N,N,29100,28,25243,26710,28604,28819,29235,N,24381,28455
600,23631,25439,25629,N,29870,28307,N,21788,25679,26898,26971,N,N,N,N,26532,22614,24685,27059,N,30194,N,N,21870,26491,28224,28545,N,30293,29261,N,27618,24789,26426,27569,N,N,29367,29033,22255,28390,28603,N,N,N,29102,28008,25243,26710,28603,28819,29234,N,24381,28453
600,23621,25440,25629,N,29867,28305,N,21779,25678,26899,26971,N,N,N,N,26532,22614,24686,27061,N,30193,N,N,21871,26493,28218,28545,N,30289,29260,N,N,24786,26424,27568,N,N,29365,29032,22257,28385,28602,N,N,N,29103,27977,25243,26710,28602,28818,29234,N,24380,28451
600,23611,25440,25630,N,29865,28303,N,21771,25677,26899,26972,N,N,N,N,26532,22615,24686,27063,N,30192,N,N,21872,26494,28212,28545,N,30286,29259,N,N,24782,26423,27568,N,N,29363,29031,22260,28380,28601,N,N,N,29105,27978,25242,26710,28601,28817,29233,N,24380,28448
600,23601,25441,25631,N,29862,28301,N,21762,25676,26900,26973,N,N,N,N,26532,22616,24686,27064,N,30190,N,N,21873,26496,28206,28545,N,30283,29259,N,27612,24778,26421,27568,N,N,29361,29030,22262,28375,28599,N,N,N,29106,27979,25242,26709,28600,28817,29232,N,24380,28446
600,23592,25441,25632,N,29859,28299,N,21754,25675,26900,26973,N,N,N,N,26532,22616,24686,27066,N,30189,N,N,21875,26498,28200,28545,N,30279,29258,N,27612,24774,26419,27568,N,N,29359,29030,22264,28370,28598,N,N,N,29108,27980,25242,26709,28599,28816,29231,N,24380,28443
600,23582,25441,25632,N,29857,28297,N,21745,25675,26901,26974,N,N,N,N,26533,22617,24686,27067,N,30188,N,N,21876,26499,28194,28545,N,30276,29257,N,27612,24770,26417,27568,N,N,29357,29029,22267,28365,28597,N,N,N,29109,27981,25242,26709,28598,28816,29231,N,24380,28441
600,23572,25442,25633,N,29854,28295,N,21737,25674,26902,26975,N,N,N,N,26533,22617,24687,27069,N,30187,N,N,21877,26501,28188,28545,N,30273,29256,N,27611,24766,26416,27568,N,N,29355,29028,22269,28360,28595,N,N,N,29111,27982,25242,26709,28597,28815,29230,N,24380,28438
600,23562,25442,25634,N,29851,28293,N,21728,25673,26902,26976,N,N,N,N,26533,22618,24687,N,N,30186,N,N,21878,26502,28182,28545,N,30269,29256,N,27611,24762,26414,27568,N,N,29353,29027,22271,28355,28594,N,N,N,29112,27983,25242,26709,28596,28814,29229,N,24380,28436
600,N,25443,25634,N,29848,28292,N,21720,25672,26903,26976,N,N,N,N,26533,22619,24687,27061,N,30184,N,N,21880,26504,28175,28545,N,30266,29255,N,N,24758,26412,27568,N,N,29351,29026,22273,28350,28593,N,N,N,29114,27984,25241,26709,28595,28814,29228,N,24380,28434
600,23562,25443,25635,N,29846,28290,N,21711,25672,26904,26977,N,N,N,N,26533,22619,24687,27060,N,30183,N,N,21881,26506,28169,28545,N,30262,29254,N,27606,24754,26411,27568,N,N,29349,29026,22276,28345,28591,N,N,N,29115,27985,25241,26709,28594,28813,29228,N,24380,28431
600,23556,25443,25636,N,29843,28288,N,21703,25671,26904,26978,N,N,N,N,26533,22620,24687,27060,N,30182,N,N,21882,26507,28163,28545,N,30259,29254,N,27609,24750,26409,27568,N,N,29348,29025,22278,28340,28590,N,N,N,29117,27986,25241,26709,28593,28813,29227,N,24380,28429
600,23550,25444,25637,N,29840,28286,N,21694,25670,26905,26979,N,N,N,N,26533,22620,24688,27059,N,30181,N,N,21883,26509,28157,28545,N,30256,29253,N,27611,24746,26407,27568,N,N,29346,29024,22280,28335,28589,N,N,N,29118,27987,25241,26709,28592,28812,29226,N,24379,28426
600,23543,25444,25637,N,29837,28284,N,21686,25669,26905,26979,N,N,N,N,26533,22621,24688,27059,N,30179,N,N,21885,26511,N,28545,N,30252,29252,N,27614,24742,26406,27568,N,N,29344,29023,22283,28330,28587,N,N,N,29120,27988,25241,26709,28591,28812,29225,N,24379,28424
600,23537,25445,25638,N,29835,28282,N,21677,25668,26906,26980,N,N,N,N,26534,22622,24688,27058,N,30178,N,N,21886,26512,N,28545,N,30249,29252,N,27616,24739,26404,27568,N,N,29342,29022,22285,28325,28586,N,N,N,29121,27989,25240,26709,28590,28811,29225,N,24379,28422
600,23531,25445,25639,N,29832,28280,N,21669,25668,26907,26981,N,N,N,N,26534,22622,24688,27058,N,30177,N,N,21887,26514,28155,28545,N,30246,29251,N,27619,24735,26402,27568,N,N,29340,29021,22287,28320,28585,N,N,N,29123,27990,25240,26709,28589,28810,29224,N,24379,28419
600,23525,25445,25639,N,29829,28278,N,21660,25667,26907,26982,N,N,N,N,26534,22623,24688,27057,N,3,N,N,21888,26516,28155,28545,N,30242,29250,N,27621,24731,26400,27568,N,N,29338,29021,22290,28315,28583,N,N,N,29125,27991,25240,26709,28588,28810,29223,N,24379,28417
600,23518,25446,25640,N,29827,28276,N,21652,25666,26908,26982,N,N,N,N,26534,22623,24689,27056,N,3,N,N,21890,26517,28155,28545,N,30239,29249,N,27624,24727,26399,27568,N,N,29336,29020,22292,28310,28582,N,N,N,29126,27992,25240,26708,28587,28809,29222,N,24379,28414
600,23512,25446,25641,N,29824,28274,N,21643,25665,26908,26983,N,N,N,N,26534,22624,24689,27056,N,30020,N,N,21891,26519,28155,28545,N,30236,29249,N,27626,24723,26397,27568,N,N,29334,29019,22294,28305,28581,N,N,N,29128,27993,25240,26708,28586,28809,29222,N,24379,28412
600,23506,25447,25642,N,29821,28272,N,21635,25664,26909,26984,N,N,N,N,26534,22625,24689,27055,N,3,N,N,21892,26521,28154,28545,N,30232,29248,N,27629,24719,26395,N,N,N,29332,29018,22297,28300,28579,N,N,N,29129,27994,25239,26708,28585,28808,29221,N,24379,28409
600,23500,25447,25642,N,29818,28271,N,21626,25664,26910,26985,N,N,N,N,26534,22625,24689,27055,N,29999,N,N,21893,26522,28154,28545,N,30229,29247,N,N,24715,26394,N,N,N,29330,29017,22299,28295,28578,N,N,N,29131,27995,25239,26708,28583,28808,29220,N,24379,28407
600,23494,25447,25643,N,29816,28269,N,21618,25663,26910,26985,N,N,N,N,26534,22626,24689,27054,N,3,N,N,21895,26524,28154,28545,N,30226,29247,N,N,N,26392,27564,N,N,29328,29017,22301,28290,28577,N,N,N,29132,27996,25239,26708,28582,28807,29219,N,24378,28405
600,23487,25448,25644,N,29813,28267,N,21609,25662,26911,26986,N,N,N,N,26534,22626,24690,27053,N,29997,N,N,21896,26525,28154,28545,N,30222,29246,N,27605,N,26390,27564,N,N,29326,29016,22303,28285,28575,N,N,N,29134,27997,25239,26708,28581,N,29219,N,24378,28402
600,23481,25448,25644,N,29810,28265,N,21601,25661,26912,26987,N,N,N,N,26535,22627,24690,27053,N,3,N,N,21897,26527,28154,28545,N,30219,29245,N,27608,24787,26389,27565,N,N,29324,29015,22306,28280,28574,N,N,N,29135,27998,25239,26708,28580,28776,29218,N,24378,28400
600,23475,25449,25645,N,29808,28263,N,21592,25661,26912,26988,N,N,N,N,26535,22628,24690,27052,N,29963,N,N,21898,26529,28154,28545,N,30216,29245,N,27611,24787,26387,27565,N,N,29322,29014,22308,28275,28573,N,N,N,29137,27999,25238,26708,28579,28775,29217,N,24378,28397
600,23469,25449,25646,N,29805,28261,N,21584,25660,26913,26988,N,N,N,N,26535,22628,24690,27052,N,29963,N,N,21900,26530,28154,28545,N,30212,29244,N,27614,24787,26385,27565,N,N,29321,29013,22310,28270,28571,N,N,N,29138,28000,25238,26708,28578,28774,29216,N,24378,28395
600,23462,25449,25647,N,29802,28259,N,21575,25659,26913,26989,N,N,N,N,26535,22629,24690,27051,N,29963,N,N,21901,26532,28153,28545,N,30209,29243,N,27617,24786,26383,27565,N,N,29319,29013,22313,28265,28570,N,N,N,29140,28001,25238,26708,28577,28773,29216,N,24378,28393
600,23456,25450,25647,N,29799,28257,N,21567,25658,26914,26990,N,N,N,N,26535,22629,24690,27051,N,29963,N,N,21902,26534,28153,28545,N,3,29242,N,N,24786,26382,27566,N,N,29317,29012,22315,28260,28569,N,N,N,29141,28002,25238,26708,28576,28772,29215,N,24378,28390
600,23450,25450,25648,N,29797,28255,N,21558,25657,26915,26991,N,N,N,N,26535,22630,24691,27050,N,29963,N,N,21904,26535,28153,28545,N,29933,29242,N,27623,24786,26380,27566,N,N,29315,29011,22317,28255,28567,N,N,N,29143,N,25238,26708,28575,N,29214,N,24378,28388
600,23444,25451,25649,N,29794,28253,N,21550,25657,26915,26991,N,N,N,N,26535,22631,24691,27049,N,29964,N,N,21905,26537,28153,28545,N,29499,29241,N,27620,24786,26378,27566,N,N,29313,29010,22320,28250,28566,N,N,N,29144,27992,25238,26707,28574,N,29213,N,24378,28385
600,23437,25451,25649,N,29791,28251,N,21541,25656,26916,26992,N,N,N,N,26535,22631,24691,27049,N,29964,N,N,21906,26539,28153,28545,N,29501,29240,N,27617,24786,26377,27566,N,N,29311,29009,22322,28245,28565,N,N,N,29146,27992,25237,26707,28573,28763,29213,N,24377,28383
600,23431,25451,25650,N,29788,28250,N,21533,25655,26917,26993,N,N,N,N,26535,22632,24691,27048,N,29964,N,N,21907,26540,28153,28545,N,29503,29240,N,27614,24785,26375,27567,N,N,29309,29008,22324,28240,28563,N,N,N,29147,27993,25237,26707,28572,28763,29212,N,24377,28380
600,23425,25452,25651,N,29786,28248,N,21524,25654,26917,26994,N,N,N,N,26536,22632,24691,27048,N,29964,N,N,21909,26542,28153,28545,N,29505,29239,N,27611,24785,26373,27567,N,N,29307,29008,22326,28235,28562,N,N,N,29149,27993,25237,26707,28571,28763,29211,N,24377,28378
600,23419,25452,25652,N,29783,28246,N,21516,25654,26918,26994,N,N,N,N,26536,22633,24692,27047,N,29964,N,N,21910,26544,28153,28545,N,29507,29238,N,N,24785,26372,27567,N,N,29305,29007,22329,28230,28561,N,N,N,29150,27993,25237,26707,28570,28763,29210,N,24377,28376
600,23413,25453,25652,N,29780,28244,N,21507,25653,26918,26995,N,N,N,N,26536,22633,24692,N,N,29964,N,N,21911,26545,28152,28545,N,29508,29237,N,27604,24785,26370,27567,N,N,29303,29006,22331,28225,28559,N,N,N,29152,27994,25237,26707,28569,28764,29210,N,24377,28373
600,23406,25453,25653,N,29778,28242,N,21499,25652,26919,26996,N,N,N,N,26536,22634,24692,27048,N,29964,N,N,21912,26547,28152,28546,N,29510,29237,N,27613,24785,26368,27568,N,N,29301,29005,22333,28220,28558,N,N,N,29153,27994,25236,26707,28568,28764,29209,N,24377,28371
