DATASET:,NOAA-SST
TIME UNIT:,seconds
FIRST TIMESTAMP:,2017-01-01 00:00:00
Time Delta,T0N110W,T0N125W,T0N140W,T0N155W,T0N165E,T0N170W,T0N180W,T0N95W,T2N110W,T2N125W,T2N140W,T2N155W,T2N165E,T2N170W,T2N180W,T2N95W,T2S110W,T2S125W,T2S140W,T2S155W,T2S165E,T2S170W,T2S180W,T2S95W,T5N110W,T5N125W,T5N140W,T5N155W,T5N165E,T5N170W,T5N180W,T5N95W,T5S110W,T5S125W,T5S140W,T5S155W,T5S165E,T5S170W,T5S180W,T5S95W,T8N110W,T8N125W,T8N155W,T8N165E,T8N170W,T8N180W,T8N95W,T8S110W,T8S125W,T8S155W,T8S165E,T8S170W,T8S180W,T8S95W,T9N140W
600,23593,24079,25434,N,30759,26941,N,22590,N,N,N,25739,N,26932,28437,N,22707,24081,N,26719,30523,28163,29348,N,25218,N,27108,27899,29701,28017,29126,N,25493,25908,26700,28169,N,28916,29337,N,N,27465,N,N,N,28350,26786,N,26923,28462,N,30156,29628,N,26691
600,23593,24078,25434,25591,30757,26941,N,22592,N,N,N,25739,N,26931,28436,N,22711,24075,N,26719,30522,28160,29345,N,25211,N,27106,27899,29699,28019,29123,N,25486,25906,26698,28168,N,28914,29337,N,N,27466,N,N,N,28350,26786,N,N,28461,N,30153,29629,N,26691
600,23592,24077,25434,25593,30754,26941,N,22594,N,N,N,25739,N,26930,28435,N,22715,24069,N,26718,30521,28157,29342,N,25204,N,27103,27900,29697,28022,29121,N,25479,25904,26697,28166,N,28912,29337,N,N,27467,N,N,N,28350,26786,N,26994,28459,N,30151,29631,N,26691
600,23591,24075,25434,25595,30751,26942,N,22596,N,N,N,25739,N,26929,28433,N,22719,24063,N,26717,30520,28154,29339,N,25197,N,27100,27900,29695,28024,29119,N,25472,25902,26695,28164,N,28910,29337,N,N,27468,N,N,N,28350,26787,N,26992,28457,30462,30149,29632,N,26690
600,23590,24074,25434,25598,30748,26942,N,22598,N,N,N,25739,N,26929,28432,N,22723,24058,N,26716,30519,28151,29336,N,25190,N,27098,27901,29693,28027,29116,N,25465,25900,26693,28163,N,28908,29337,N,N,27469,N,N,N,28350,26787,N,26990,28455,30457,30147,29633,N,26690
600,23589,24073,25433,25600,30746,26942,N,22600,N,N,N,25739,N,26928,28431,N,22727,24052,N,26715,30519,28148,29333,N,25184,N,27095,27901,29691,28029,29114,N,25458,25898,26691,28161,N,28906,29338,N,N,27470,N,N,N,28351,26787,N,26988,28453,30452,30144,29634,N,26690
600,23588,24072,25433,25602,30743,26943,N,22602,N,N,N,25739,N,26927,28430,N,22730,24046,N,26714,30518,28144,29330,N,25177,N,27092,27901,29689,28032,29112,N,25451,25896,26690,28160,N,28904,29338,N,N,27471,N,N,N,28351,26787,N,26986,28451,30448,30142,29635,N,26690
600,23587,24071,25433,25604,30740,26943,N,22604,N,N,N,25739,N,26927,28428,N,22734,24040,N,26713,30517,28141,29327,N,25170,N,27090,27902,29687,28034,29110,N,25444,25894,26688,28158,N,28902,29338,N,N,27472,N,N,N,28351,26787,N,26984,28450,30443,30140,29636,N,26690
600,23586,24070,25433,25606,30737,26943,N,22606,N,N,N,25739,N,26926,28427,N,22738,24035,N,26713,30516,28138,29324,N,25163,N,27087,27902,29685,28037,29107,N,25437,25891,26686,28156,N,28901,29338,N,N,27473,N,N,N,28351,26788,N,26982,28448,30438,30138,29637,N,26689
600,23586,24069,25433,25609,30735,26944,N,22608,N,N,N,25739,N,26925,28426,N,22742,24029,N,26712,30515,28135,29321,N,25156,N,27084,27903,29683,28039,29105,N,25429,25889,26685,28155,N,28899,29338,N,N,27474,N,N,N,28351,26788,N,26980,28446,30433,30136,29639,N,26689
600,23585,24068,25433,25611,30732,26944,N,22610,N,N,N,25739,N,26924,28425,N,22746,24023,N,26711,30514,28132,29318,N,25149,N,27082,27903,29681,28042,29103,N,25422,25887,26683,28153,N,28897,29338,N,N,27475,N,N,N,28351,26788,N,26978,28444,30428,30133,29640,N,26689
600,23584,24067,25433,25613,30729,26945,N,22612,N,N,N,25739,N,26924,28423,N,22750,24017,N,26710,30513,28129,29315,N,25142,N,27079,27904,29679,28044,29100,N,25415,25885,26681,28152,N,28895,29339,N,N,27476,N,N,N,28351,26788,N,26976,28442,30423,30131,29641,N,26689
600,23583,24065,25433,25615,30726,26945,N,22614,N,N,N,25739,N,26923,28422,N,22754,24012,N,26709,30512,28125,29312,N,25135,N,27076,27904,29677,28047,29098,N,25408,25883,26679,28150,N,28893,29339,N,N,27476,N,N,N,28351,26788,N,26974,28440,30419,30129,29642,N,26689
600,23582,24064,25433,25618,30724,26945,N,22617,N,N,N,25739,N,26922,28421,N,22758,24006,N,26708,30511,28122,29309,N,25128,N,27074,27904,29675,28049,29096,N,25401,25881,26678,28148,N,28891,29339,N,N,27477,N,N,N,28351,26789,N,26972,28438,30414,30127,29643,N,26689
600,23581,24063,25433,25620,30721,26946,N,22619,N,N,N,25739,N,26921,28420,N,22762,24000,N,26707,30510,28119,29306,N,25122,N,27071,27905,29673,28052,29093,N,25394,25879,26676,28147,N,28889,29339,N,N,27478,N,N,N,28351,26789,N,26970,28437,30409,30124,29644,N,26688
600,23580,24062,25433,25622,30718,26946,N,22621,N,N,N,25738,N,26921,28418,N,22766,23994,N,26707,30510,28116,29303,N,25115,N,27068,27905,29671,28054,29091,N,25387,25877,26674,28145,N,28887,29339,N,N,27479,N,N,N,28352,26789,N,26968,28435,30404,30122,29645,N,26688
600,23580,24061,25433,25624,30715,N,N,22623,N,N,N,25738,N,26920,28417,N,22770,23989,N,26706,30509,28113,29300,N,25108,N,27066,27906,29669,28057,29089,N,25380,25875,26673,28144,N,28885,29339,N,N,27480,N,N,N,28352,26789,N,26966,28433,30399,30120,29647,N,26688
600,23579,24060,25433,25626,30713,26918,N,22625,N,N,N,25738,N,26919,28416,N,22774,23983,N,26705,30508,28110,29297,N,25101,N,27063,27906,29667,28059,29086,N,25373,25873,26671,28142,N,28883,29340,N,N,27481,N,N,N,28352,26789,N,26964,28431,30394,30118,29648,N,26688
600,23578,24059,25433,25629,30710,26912,N,22627,N,N,N,25738,N,26919,28414,N,22778,23977,N,26704,30507,28106,29294,N,25094,N,27061,27906,29666,28061,29084,N,25366,25871,26669,28141,N,28881,29340,N,N,27482,N,N,N,28352,26790,N,26962,28429,30390,30115,29649,N,26688
600,23577,24058,25433,25631,30707,26905,N,22629,N,N,N,25738,N,26918,28413,N,22782,23971,N,26703,30506,28103,29291,N,25087,N,27058,27907,29664,28064,29082,N,25359,25869,26668,28139,N,28880,29340,N,N,27483,N,N,N,28352,26790,N,26960,28427,30385,30113,29650,N,26687
600,23576,24057,25433,25633,30704,26899,N,22631,N,N,N,25738,N,26917,28412,N,22786,23966,N,26702,30505,28100,29288,N,25080,N,27055,27907,29662,28066,29079,N,25352,25866,26666,28137,N,28878,29340,N,N,27484,N,N,N,28303,26790,N,26958,28425,30380,30111,29651,N,26687
600,23575,24055,25433,25635,30701,26893,N,22633,N,N,N,25738,N,26916,28411,N,22790,23960,N,26701,30504,28097,29285,N,25073,N,27053,27908,29660,28069,29077,N,25345,25864,26664,28136,N,28876,29340,N,N,27485,N,N,N,28301,26790,N,26956,28424,30375,30109,29652,N,26687
600,23574,24054,25433,25637,30699,26886,N,22635,N,N,N,25738,N,26916,28409,N,22794,23954,N,26701,30503,28094,29282,N,25066,N,27050,27908,29658,28071,29075,N,25338,25862,26662,28134,N,28874,29340,N,N,27486,N,N,N,28300,26790,N,26954,28422,30370,30106,29653,N,26687
600,23574,24053,25433,25640,30696,26880,N,22637,N,N,N,25738,N,26915,28408,N,22798,23948,N,26700,30502,28091,29279,N,25059,N,27047,27908,29656,28074,29072,N,25331,25860,26661,28133,N,28872,29341,N,N,27487,N,N,N,28298,26791,N,26952,28420,30365,30104,29654,N,26687
600,23573,24052,25433,25642,30693,26874,N,22639,N,N,N,25738,N,26914,28407,N,22802,23943,N,26699,30501,28087,29276,N,25053,N,27045,27909,29654,28076,29070,N,25324,25858,26659,28131,N,28870,29341,N,N,27488,N,N,N,28296,26791,N,26950,28418,30361,30102,29656,N,26686
600,23572,24051,25433,25644,30690,26867,N,22641,N,N,N,25738,N,26913,28406,N,22806,23937,N,26698,30501,28084,29273,N,25046,N,27042,27909,29652,28079,29068,N,25317,25856,26657,28129,N,28868,29341,N,N,27489,N,N,N,28295,26791,N,26948,28416,30356,30100,29657,N,26686
600,23571,24050,25433,25646,30688,26861,N,22643,N,N,N,25738,N,26913,28404,N,22810,23931,N,26697,30500,28081,29270,N,25039,N,27039,27910,29650,28081,29065,N,25310,25854,26656,28128,N,28866,29341,N,N,27489,N,N,N,28293,26791,N,26946,28414,30351,30097,29658,N,26686
600,23570,24049,25433,25648,30685,26855,N,22645,N,N,N,25738,N,26912,28403,N,22814,23925,N,26696,30499,28078,29267,N,25032,N,27037,27910,29648,28084,29063,N,25303,25852,26654,28126,N,28864,29341,N,N,27490,N,N,N,28291,26791,N,26945,28413,30346,30095,29659,N,26686
600,23569,24048,25433,25651,30682,26848,N,22647,N,N,N,25738,N,26911,28402,N,22818,23920,N,26695,30498,28075,29264,N,25025,N,27034,27910,29646,28086,29061,N,25296,25850,26652,28125,N,28862,29341,N,N,27491,N,N,N,28290,26792,N,26943,28411,30341,30093,29660,N,26686
600,23568,24046,25433,25653,30679,26842,N,22650,N,N,N,25738,N,26910,28400,N,22822,23914,N,26695,30497,28072,29261,N,25018,N,27031,27911,29644,28089,29058,N,25289,25848,26651,28123,N,28860,29342,N,N,27492,N,N,N,28288,26792,N,26941,28409,30336,3,29661,N,26685
600,23567,24045,25433,25655,30677,26836,N,22652,N,N,N,25738,N,26910,28399,N,22826,23908,N,26694,30496,28068,29258,N,25011,N,27029,27911,29642,28091,29056,N,25282,25846,26649,28121,N,28858,29342,N,N,27493,N,N,N,28286,26792,N,26939,28407,30332,29995,29662,N,26685
600,23567,24044,25433,25657,30674,26829,N,22654,N,N,N,25738,N,26909,28398,N,22830,23902,N,26693,30495,28065,29255,N,25004,N,27026,27912,29640,28094,29054,N,25275,25844,26647,28120,N,28857,29342,N,N,27494,N,N,N,28285,26792,N,26937,28405,30327,3,29664,N,26685
600,23566,24043,25433,25660,30671,26823,N,22656,N,N,N,25738,N,26908,28397,N,22834,23897,N,26692,30494,28062,29252,N,24997,N,27023,27912,29638,28096,29051,N,25268,25841,26645,28118,N,28855,29342,N,N,27495,N,N,N,28283,26792,N,26935,28403,30322,29980,29665,N,26685
600,23565,24042,25432,25662,30668,26817,N,22658,N,N,N,25738,N,26908,28395,N,22838,23891,N,26691,30493,28059,29249,N,24990,N,27021,27912,29636,28099,29049,N,25261,25839,26644,28117,N,28853,29342,N,N,27496,N,N,N,28281,26793,N,26933,28401,N,29915,29666,N,26685
600,23564,24041,25432,25664,30666,26810,N,22660,N,N,N,25738,N,26907,28394,N,22842,23885,N,26690,30492,28056,29246,N,24984,N,27018,27913,29634,28101,29047,N,25254,25837,26642,28115,N,28851,29343,N,N,27497,N,N,N,28280,26793,N,26931,28400,30202,29915,29667,N,26684
600,23563,24040,25432,25666,30663,26804,N,22662,N,N,N,25738,N,26906,28393,N,22846,23879,N,26689,30492,28053,29243,N,24977,N,27015,27913,29632,28104,29044,N,25247,25835,26640,28114,N,28849,29343,N,N,27498,N,N,N,28278,26793,N,26929,28398,30200,29915,29668,N,26684
600,23562,24039,25432,25668,30660,26798,N,22664,N,N,N,25738,N,26905,28392,N,22849,23874,N,26688,30491,28049,29240,N,24970,N,27013,27914,29631,28106,29042,N,25240,25833,26639,28112,N,28847,29343,N,N,27499,N,N,N,28276,26793,N,26927,28396,30197,29915,29669,N,26684
600,23561,24038,25432,25671,30657,26791,N,22666,N,N,N,25738,N,26905,28390,N,22853,23868,N,26688,30490,28046,29237,N,24963,N,27010,27914,29629,28109,29040,N,25233,25831,26637,28110,N,N,29343,N,N,27500,N,N,N,28275,26793,N,26925,28394,30195,29915,29670,N,26684
600,23561,24036,25432,25673,30655,26785,N,22668,N,N,N,25738,N,26904,28389,N,22857,23862,N,26687,30489,28043,29234,N,24956,N,27007,27914,29627,28111,29037,N,25226,25829,26635,28109,N,28800,29343,N,N,27501,N,N,N,28273,26794,N,26923,28392,30192,29915,29672,N,26684
600,23560,24035,25432,25675,30652,N,N,22670,N,N,N,25738,N,26903,28388,N,22861,N,N,26686,30488,28040,29231,N,25,N,27005,27915,29625,28114,29035,N,25219,25827,26633,28107,N,28798,29343,N,N,27502,N,N,N,28271,26794,N,26921,28390,30190,29916,29673,N,26683
600,23559,24034,25432,25677,30649,26762,N,22672,N,N,N,25738,N,26902,28386,N,22865,23856,N,26685,30487,28037,29228,N,24999,N,27002,27915,29623,28116,29033,N,25212,25825,26632,28106,N,28796,29344,N,N,27502,N,N,N,28270,26794,N,26919,28388,30188,29916,29674,N,26683
600,23558,24033,25432,25679,30646,26762,N,22674,N,N,N,25738,N,26902,28385,N,22869,23853,N,26684,30486,28034,29225,N,24901,N,26999,27916,29621,28119,29031,N,25205,25823,26630,28104,N,28794,29344,N,N,27503,N,N,N,28268,26794,N,26917,28387,30185,29916,29675,N,26683
600,23557,24032,25432,25682,30644,26763,N,22676,N,N,N,25738,N,26901,28384,N,22873,23850,N,26683,30485,28030,29222,N,24903,N,26997,27916,29619,28121,29028,N,25198,25821,26628,28102,N,28791,29344,N,N,27504,N,N,N,28267,26794,N,26915,28385,30183,29916,29676,N,26683
600,23556,24031,25432,25684,30641,26763,N,22678,N,N,N,25738,N,26900,28383,N,22877,23848,N,26682,30484,28027,29219,N,24905,N,26994,27917,29617,28124,29026,N,25191,25818,26627,28101,N,28789,29344,N,N,27505,N,N,N,28265,26795,N,26913,28383,30180,29916,29677,N,26683
600,23555,24030,25432,25686,30638,26763,N,22681,N,N,N,25738,N,26899,28381,N,22881,23845,N,26682,30483,28024,29216,N,24908,N,27,27917,29615,28126,29024,N,25184,25816,26625,28099,N,28787,29344,N,N,27506,N,N,N,28263,26795,N,26911,28381,30178,29916,29678,N,26682
600,23555,24029,25432,25688,30635,26764,N,22683,N,N,N,25738,N,26899,28380,N,22885,23842,N,26681,30483,28021,29213,N,24910,N,27003,27917,29613,28128,29021,N,25176,25814,26623,28098,N,28785,29344,N,N,27507,N,N,N,28262,26795,N,26909,28379,30176,29916,29679,N,26682
600,23554,24028,25432,25690,30633,26764,N,22685,N,N,N,25738,N,26898,28379,N,22889,23839,N,26680,30482,28018,29210,N,24912,N,27003,27918,29611,28131,29019,N,25169,25812,26622,28096,N,28783,29345,N,N,27508,N,N,N,28260,26795,N,26907,28377,30173,29916,29681,N,26682
600,23553,24026,25432,25693,30630,26764,N,22687,N,N,N,25738,N,26897,28378,N,22893,23836,N,26679,30481,28015,29207,N,24914,N,26997,27918,29609,28133,29017,N,25162,25810,26620,28095,N,28781,29345,N,N,27509,N,N,N,28258,26795,N,26905,28375,30171,29916,29682,N,26682
600,23552,24025,25432,25695,30627,26765,N,22689,N,N,N,25738,N,26897,28376,N,22897,23834,N,26678,30480,28011,29204,N,24917,N,27,27919,29607,28136,29014,N,25155,25808,26618,28093,N,28778,29345,N,N,27510,N,N,N,28257,26796,N,26903,28374,30169,29916,29683,N,26682
600,23551,24024,25432,25697,30624,26765,N,22691,N,N,N,25738,N,26896,28375,N,22901,23831,N,26677,30479,28008,29202,N,24919,N,27017,27919,29605,28138,29012,N,25148,25806,26616,28091,N,28776,29345,N,N,27511,N,N,N,28255,26796,N,26901,28372,30166,29917,29684,N,26681
600,23550,24023,25432,25699,30621,26765,N,22693,N,N,N,25738,N,26895,28374,N,22905,23828,N,26676,30478,28005,29199,N,24921,N,27090,27919,29603,28141,29010,N,25141,25804,26615,28090,N,28774,29345,N,N,27512,N,N,N,28253,26796,N,26899,28370,30164,29917,29685,N,26681
600,23549,24022,25432,25702,30619,26766,N,22695,N,N,N,25738,N,26894,28373,N,22909,23825,N,26676,30477,28002,29196,N,24923,N,27089,27920,29601,28143,29007,N,25134,25802,26613,28088,N,28772,29345,N,N,27513,N,N,N,28252,26796,N,26897,28368,30161,29917,29686,N,26681
600,23548,24021,25432,25704,30616,26766,N,22697,N,N,N,25738,N,26894,28371,N,22913,23822,N,26675,30476,27999,29193,N,24926,N,27088,27920,29599,28146,29005,N,25127,25800,26611,28087,N,28770,29346,N,N,27514,N,N,N,28250,26796,N,26895,28366,30159,29917,29687,N,26681
600,23548,24020,25432,25706,30613,26766,N,22699,N,N,N,25738,N,26893,28370,N,22917,23820,N,26674,30475,27996,29190,N,24928,N,27087,27921,29597,28148,29003,N,25120,25798,26610,28085,N,28768,29346,N,N,27515,N,N,N,28248,26797,N,26893,28364,30157,29917,29689,N,26681
600,23547,24019,25432,25708,30610,26767,N,22701,N,N,N,25738,N,26892,28369,N,22921,23817,N,26673,30474,27992,29187,N,24930,N,27086,27921,29596,28151,29000,N,25113,25796,26608,28083,N,28766,29346,N,N,27515,N,N,N,28247,26797,N,26891,28363,30154,29917,29690,N,26680
600,23546,24017,25432,25710,30608,26767,N,22703,N,N,N,25738,N,26891,28367,N,22925,23814,N,26672,30474,27989,29184,N,24932,N,27085,27921,29594,28153,28998,N,25106,25793,26606,28082,N,28763,29346,N,N,27516,N,N,N,28245,26797,N,26889,28361,30152,29917,29691,N,26680
600,23545,24016,25432,25713,30605,26768,N,22705,N,N,N,25738,N,26891,28366,N,22929,23811,N,26671,30473,27986,29181,N,24935,N,27084,27922,29592,28156,29,N,25099,25791,26604,28080,N,28761,29346,N,N,27517,N,N,N,28243,26797,N,26887,28359,30149,29917,29692,N,26680
600,23544,24015,25432,25715,30602,26768,N,22707,N,N,N,25738,N,26890,28365,N,22933,23808,N,26670,30472,N,29178,N,24937,N,27083,27922,29590,28158,28996,N,25092,25789,26603,28079,N,28759,29346,N,N,27518,N,N,N,28242,26797,N,26885,28357,30147,29917,29693,N,26680
600,23543,24014,25432,25717,30599,26768,N,22709,N,N,N,25738,N,26889,28364,N,22937,23806,N,26670,30471,N,29175,N,24939,N,27082,27923,29588,28161,29002,N,25085,25787,26601,28077,N,28757,29347,N,N,27519,N,N,N,28240,26798,N,26883,28355,30145,29917,29694,N,26680
600,23542,24013,25432,25719,30597,26769,N,22712,N,N,N,25738,N,26888,28362,N,22941,23803,N,26669,30470,N,29172,N,24941,N,27081,27923,29586,28163,29002,N,25078,25785,26599,28075,N,28755,29347,N,N,27520,N,N,N,28238,26798,N,26881,28353,30142,29917,29695,N,26680
600,23542,24012,25432,25721,30594,26769,N,22714,N,N,N,25738,N,26888,28361,N,22945,23800,N,26668,30469,N,29169,N,24944,N,27080,27923,29584,28166,29001,N,25071,25783,26598,28074,N,28753,29347,N,N,27521,N,N,N,28237,26798,N,26879,28351,30140,29918,29696,N,26679
600,23541,24011,25432,25724,30591,26769,N,22716,N,N,N,25738,N,26887,28360,N,22949,23797,N,26667,30468,N,29166,N,24946,N,27079,27924,29582,28168,29001,N,25064,25781,26596,28072,N,28751,29347,N,N,27522,N,N,N,28235,26798,N,26877,28350,30137,29918,29698,N,26679
600,23540,24010,25431,25726,30588,26770,N,22718,N,N,N,25738,N,26886,28359,N,22953,23794,N,26666,30467,N,29163,N,24948,N,27078,27924,29580,28171,29000,N,25057,25779,26594,28071,N,28748,29347,N,N,27523,N,N,N,28233,26798,N,26875,28348,30135,29918,29699,N,26679
600,23539,24009,25431,25728,30586,26770,N,22720,N,N,N,25738,N,26886,28357,N,22957,23792,N,26665,30466,27684,29160,N,24950,N,27077,27925,29578,28173,29000,N,25094,25777,26593,28069,N,28746,29347,N,N,27524,N,N,N,28232,26799,N,26873,28346,N,29918,29700,N,26679
600,23538,24007,25431,25730,30583,26770,N,22722,N,N,N,25738,N,26885,28356,N,22961,23789,N,26664,30466,27682,29157,N,24953,N,27076,27925,N,28176,29000,N,25094,25775,26591,28068,N,28744,29348,N,N,27525,N,N,N,28230,26799,N,26871,28344,N,29918,29701,N,26679
600,23537,24006,25431,25733,30580,26771,N,22724,N,N,N,25737,N,26884,N,N,22965,23786,N,26664,30465,27679,29154,N,24955,N,27075,27925,N,28178,28999,N,25093,25773,26589,28066,N,28742,29348,N,N,27526,N,N,N,28228,26799,N,26869,28342,N,29918,29702,N,26678
600,23536,24005,25431,25735,30577,26771,N,22726,N,N,N,25737,N,26883,N,N,22968,23783,N,26663,30464,27677,29151,N,24957,N,27074,27926,29433,28181,28999,N,25093,25771,26587,28064,N,28740,29348,N,N,27527,N,N,N,28227,26799,N,26867,28340,N,29918,29703,N,26678
600,23536,24004,25431,25737,30575,26771,N,22728,N,N,N,25737,N,26883,28279,N,22972,23780,N,26662,30463,27674,29148,N,24959,N,27073,27926,29433,28183,28998,N,25092,25768,26586,28063,N,28738,29348,N,N,27528,N,N,N,28225,26799,N,26865,28338,N,29918,29704,N,26678
600,23535,24003,25431,25739,30572,26772,N,22730,N,N,N,25737,N,26882,28278,N,22976,23778,N,26661,30462,27672,29145,N,24961,N,27072,27927,29433,28186,28998,N,25092,25766,26584,28061,N,28735,29348,N,N,27529,N,N,N,28223,26800,N,26863,28337,N,29918,29706,N,26678
600,23534,24002,25431,25741,30569,26772,N,22732,N,N,N,25737,N,26881,28276,N,22980,23775,N,N,30461,27670,29142,N,24964,N,27071,27927,29432,28188,28998,N,25092,25764,N,28060,N,28733,29348,N,N,27529,N,N,N,28222,26800,N,26861,28335,30126,29918,29707,N,26678
600,23533,24001,25431,25744,30566,26772,N,22734,N,N,N,25737,N,26880,28275,N,22984,23772,N,26777,30460,27667,29139,N,24966,N,27070,27927,29432,28191,28997,N,25091,25762,N,28058,N,28731,29349,N,N,27530,N,N,N,28220,26800,N,26859,28333,30123,29918,29708,N,26677
600,23532,24000,25431,25746,30564,26773,N,22736,N,N,N,25737,N,26880,28273,N,22988,23769,N,26781,30459,27665,29136,N,24968,N,27069,27928,29432,28193,28997,N,25091,25760,N,28056,N,28729,29349,N,N,27531,N,N,N,28218,26800,N,26857,28331,30121,29919,29709,N,26677
600,23531,23999,25431,25748,30561,26773,N,22738,N,N,N,25737,N,26879,28272,N,22992,23766,N,26785,30458,27662,29133,N,24970,N,27068,27928,29432,28196,28996,N,25090,25758,N,28055,N,28727,29349,N,N,27532,N,N,N,28217,26800,N,26855,28329,30118,29919,29710,N,26677
600,23530,23997,25431,25750,30558,26773,N,22740,N,N,N,25737,N,26878,28271,N,22996,23764,N,26790,30457,27660,29130,N,24973,N,27067,27929,29431,28198,28996,N,25090,25756,N,28053,N,28725,29349,N,N,27533,N,N,N,28215,26801,N,26853,28327,30116,29919,29711,N,26677
600,23529,23996,25431,25752,30555,26774,N,22742,N,N,N,25737,N,26878,28269,N,23000,23761,N,26794,30457,27658,29127,N,24975,N,27066,27929,29431,28200,29,N,25089,25754,N,28052,N,28723,29349,N,N,27534,N,N,N,28213,26801,N,26851,28326,30113,29919,29712,N,26677
600,23529,23995,25431,25755,30553,26774,N,22745,N,N,N,25737,N,26877,28268,N,23004,23758,N,26798,30456,27655,29124,N,24977,N,27066,27930,29431,28203,28998,N,25089,25752,26723,28050,N,28720,29350,N,N,27535,N,N,N,28212,26801,N,26849,28324,30111,29919,29714,N,26676
600,23528,23994,25431,25757,30550,26774,N,22747,N,N,N,25737,N,26876,28266,N,23008,23755,N,26802,30455,27653,29121,N,24979,N,27065,27930,29431,28205,28965,N,25089,25750,26723,28048,N,28718,29350,N,N,27536,N,N,N,28210,26801,N,26847,28322,30108,29919,29715,N,26676
600,23527,23993,25431,25759,30547,26775,N,22749,N,N,N,25737,N,26875,28265,N,23012,23752,N,26806,30454,27650,29118,N,24982,N,27064,27930,29431,28208,28965,N,25088,25748,26723,28047,N,28716,29350,N,N,27537,N,N,N,28208,26801,N,26846,28320,30105,29919,29716,N,26676
600,23526,23992,25431,25761,30544,26775,N,22751,N,N,N,25737,N,26875,28264,N,23016,23750,N,26810,30453,27648,29115,N,24984,N,27063,27931,29430,28210,28965,N,25088,25746,26723,28045,N,28714,29350,N,N,27538,N,N,N,28207,26802,N,26844,28318,30103,29919,29717,N,26676
