DATASET:,Climaps
FILENAME:,station_1736.csv
Timestamp,Humidity,Temperature,Vapor Pressure,Wet-bulb Temperature,Wind Direction,Wind Speed [avg],Wind Speed [max],Wind Speed [min],Internal Temperature,Surface Temperature
00:01:00,0.0,104.0,77.0,104.0,6818.0,96.0,435.0,1302.0,4612.0,6663.0
00:01:00,0.0,104.0,77.0,104.0,6503.0,138.0,362.0,687.0,4613.0,6657.0
00:01:00,0.0,104.0,77.0,104.0,6611.0,118.0,418.0,1047.0,4613.0,6664.0
00:01:00,0.0,104.0,76.0,104.0,6309.0,98.0,491.0,969.0,4612.0,6709.0
00:01:00,0.0,103.0,76.0,103.0,6550.0,92.0,511.0,1312.0,4609.0,6615.0
00:01:00,0.0,103.0,76.0,103.0,6537.0,83.0,601.0,1358.0,4609.0,6642.0
00:01:00,0.0,102.0,76.0,102.0,7156.0,83.0,566.0,1179.0,4608.0,6603.0
00:01:00,0.0,102.0,76.0,102.0,6906.0,88.0,565.0,1084.0,4608.0,6630.0
00:01:00,0.0,101.0,76.0,101.0,7141.0,76.0,485.0,1275.0,4607.0,6638.0
00:01:00,0.0,101.0,76.0,101.0,7256.0,94.0,563.0,915.0,4606.0,6627.0
00:01:00,0.0,101.0,76.0,101.0,7491.0,93.0,540.0,894.0,4606.0,6630.0
00:01:00,0.0,101.0,76.0,101.0,7349.0,119.0,370.0,769.0,4607.0,6590.0
00:01:00,0.0,100.0,76.0,100.0,7308.0,88.0,598.0,961.0,4607.0,6597.0
00:01:00,0.0,100.0,76.0,100.0,7125.0,87.0,602.0,1148.0,4607.0,6634.0
00:01:00,0.0,100.0,76.0,100.0,7110.0,104.0,427.0,1211.0,4605.0,6605.0
00:01:00,0.0,100.0,76.0,100.0,7119.0,103.0,419.0,1005.0,4606.0,6590.0
00:01:00,0.0,100.0,76.0,100.0,6771.0,98.0,414.0,1383.0,4606.0,6607.0
00:01:00,0.0,100.0,76.0,100.0,6167.0,87.0,513.0,1053.0,4605.0,6578.0
00:01:00,0.0,100.0,76.0,100.0,6111.0,82.0,526.0,1067.0,4604.0,6600.0
00:01:00,0.0,100.0,76.0,100.0,5690.0,93.0,593.0,1024.0,4603.0,6576.0
00:01:00,0.0,99.0,76.0,99.0,5329.0,101.0,515.0,803.0,4602.0,6584.0
00:01:00,0.0,99.0,76.0,99.0,5518.0,92.0,562.0,932.0,4601.0,6596.0
00:01:00,0.0,98.0,76.0,98.0,5329.0,69.0,610.0,1619.0,4600.0,6602.0
00:01:00,0.0,98.0,76.0,98.0,5218.0,81.0,588.0,1297.0,4599.0,6572.0
00:01:00,0.0,98.0,76.0,98.0,5101.0,84.0,487.0,1079.0,4599.0,6548.0
00:01:00,0.0,98.0,76.0,98.0,5364.0,78.0,501.0,1126.0,4599.0,6595.0
00:01:00,0.0,98.0,76.0,98.0,5327.0,67.0,686.0,1258.0,4600.0,6571.0
00:01:00,0.0,98.0,76.0,98.0,5233.0,47.0,985.0,1930.0,4599.0,6623.0
00:01:00,0.0,98.0,76.0,98.0,5237.0,53.0,911.0,1968.0,4599.0,6579.0
00:01:00,0.0,98.0,76.0,98.0,5179.0,63.0,800.0,1691.0,4598.0,6545.0
00:01:00,0.0,99.0,77.0,99.0,5136.0,76.0,630.0,1221.0,4599.0,6551.0
00:01:00,0.0,99.0,77.0,99.0,5114.0,58.0,817.0,1819.0,4599.0,6577.0
00:01:00,0.0,99.0,76.0,99.0,5110.0,12.0,1534.0,2047.0,4597.0,6618.0
00:01:00,0.0,99.0,76.0,99.0,5112.0,40.0,1375.0,1866.0,4598.0,6567.0
00:01:00,0.0,99.0,76.0,99.0,5588.0,58.0,490.0,2047.0,4597.0,6586.0
00:01:00,0.0,99.0,77.0,99.0,6134.0,87.0,493.0,1074.0,4597.0,6613.0
00:01:00,0.0,99.0,77.0,99.0,6500.0,78.0,533.0,1353.0,4599.0,6557.0
00:01:00,0.0,99.0,77.0,99.0,5921.0,75.0,609.0,1297.0,4598.0,6564.0
00:01:00,0.0,99.0,77.0,99.0,6832.0,72.0,565.0,1405.0,4598.0,6536.0
00:01:00,0.0,99.0,77.0,99.0,6683.0,82.0,619.0,1098.0,4599.0,6552.0
00:01:00,0.0,100.0,77.0,100.0,6445.0,102.0,472.0,920.0,4600.0,6555.0
00:01:00,0.0,100.0,77.0,100.0,6713.0,116.0,443.0,807.0,4602.0,6577.0
00:01:00,0.0,101.0,77.0,101.0,7570.0,74.0,455.0,1797.0,4603.0,6585.0
00:01:00,0.0,101.0,77.0,101.0,7372.0,58.0,885.0,1484.0,4602.0,6570.0
00:01:00,0.0,101.0,77.0,101.0,6718.0,63.0,656.0,1859.0,4601.0,6575.0
00:01:00,0.0,101.0,77.0,101.0,7459.0,62.0,673.0,1557.0,4601.0,6579.0
00:01:00,0.0,101.0,77.0,101.0,7790.0,54.0,814.0,1764.0,4600.0,6557.0
00:01:00,0.0,100.0,76.0,100.0,7791.0,42.0,1149.0,2047.0,4600.0,6552.0
00:01:00,0.0,100.0,76.0,100.0,7790.0,53.0,872.0,1763.0,4599.0,6555.0
00:01:00,0.0,100.0,77.0,100.0,7742.0,77.0,642.0,1108.0,4600.0,6524.0
00:01:00,0.0,100.0,77.0,100.0,7185.0,77.0,721.0,1022.0,4600.0,6552.0
00:01:00,0.0,100.0,77.0,100.0,6947.0,91.0,499.0,947.0,4600.0,6531.0
00:01:00,0.0,101.0,77.0,101.0,7181.0,107.0,473.0,824.0,4602.0,6554.0
00:01:00,0.0,101.0,77.0,101.0,6601.0,93.0,590.0,874.0,4602.0,6592.0
00:01:00,0.0,101.0,77.0,101.0,7241.0,102.0,359.0,1245.0,4602.0,6583.0
00:01:00,0.0,101.0,77.0,101.0,6476.0,97.0,470.0,1154.0,4604.0,6569.0
00:01:00,0.0,101.0,77.0,101.0,6417.0,100.0,494.0,1162.0,4604.0,6579.0
00:01:00,0.0,102.0,77.0,102.0,6903.0,106.0,465.0,964.0,4605.0,6561.0
00:01:00,0.0,102.0,77.0,102.0,6232.0,97.0,464.0,889.0,4605.0,6611.0
00:01:00,0.0,102.0,77.0,102.0,6102.0,87.0,502.0,1156.0,4603.0,6572.0
00:01:00,0.0,101.0,77.0,101.0,6084.0,62.0,671.0,1684.0,4602.0,6576.0
00:01:00,0.0,100.0,76.0,100.0,5724.0,80.0,655.0,1256.0,4601.0,6561.0
00:01:00,0.0,99.0,76.0,99.0,5481.0,101.0,591.0,738.0,4600.0,6563.0
00:01:00,0.0,99.0,77.0,99.0,5443.0,91.0,619.0,941.0,4599.0,6571.0
00:01:00,0.0,99.0,76.0,99.0,5439.0,70.0,785.0,1092.0,4598.0,6544.0
00:01:00,0.0,98.0,76.0,98.0,5607.0,51.0,844.0,2008.0,4596.0,6554.0
00:01:00,0.0,98.0,76.0,98.0,5604.0,20.0,1484.0,2047.0,4595.0,6537.0
00:01:00,0.0,97.0,76.0,97.0,5605.0,20.0,1917.0,2047.0,4594.0,6530.0
00:01:00,0.0,97.0,76.0,97.0,5605.0,33.0,1449.0,2047.0,4593.0,6537.0
00:01:00,0.0,96.0,76.0,96.0,5605.0,42.0,1100.0,2047.0,4592.0,6529.0
00:01:00,0.0,96.0,76.0,96.0,5605.0,23.0,1215.0,2047.0,4591.0,6513.0
00:01:00,0.0,96.0,76.0,96.0,5605.0,26.0,1325.0,2047.0,4590.0,6548.0
00:01:00,0.0,96.0,76.0,96.0,5606.0,25.0,1911.0,2047.0,4590.0,6497.0
00:01:00,0.0,95.0,76.0,95.0,5605.0,35.0,1511.0,2047.0,4589.0,6633.0
00:01:00,0.0,95.0,76.0,95.0,5588.0,46.0,1090.0,2047.0,4588.0,6518.0
00:01:00,0.0,94.0,75.0,94.0,5577.0,51.0,991.0,1642.0,4586.0,6515.0
00:01:00,0.0,94.0,75.0,94.0,5577.0,54.0,962.0,1494.0,4585.0,6460.0
00:01:00,0.0,93.0,76.0,93.0,5521.0,71.0,773.0,1078.0,4584.0,6513.0
00:01:00,0.0,93.0,76.0,93.0,5516.0,63.0,844.0,1188.0,4585.0,6459.0
00:01:00,0.0,94.0,76.0,94.0,5515.0,58.0,951.0,1489.0,4585.0,6470.0
00:01:00,0.0,94.0,77.0,94.0,5515.0,70.0,730.0,1329.0,4585.0,6567.0
00:01:00,0.0,95.0,77.0,95.0,5510.0,82.0,726.0,907.0,4586.0,6460.0
00:01:00,0.0,95.0,77.0,95.0,5508.0,63.0,694.0,1479.0,4586.0,6460.0
00:01:00,0.0,95.0,77.0,95.0,5522.0,65.0,822.0,1155.0,4586.0,6564.0
00:01:00,0.0,95.0,77.0,95.0,5656.0,84.0,516.0,1321.0,4586.0,6438.0
00:01:00,0.0,95.0,77.0,95.0,5876.0,78.0,644.0,1231.0,4587.0,6590.0
00:01:00,0.0,96.0,77.0,96.0,6244.0,75.0,667.0,1337.0,4588.0,6453.0
00:01:00,0.0,95.0,77.0,95.0,5712.0,96.0,524.0,1051.0,4587.0,6568.0
00:01:00,0.0,95.0,77.0,95.0,5995.0,84.0,561.0,1018.0,4587.0,6474.0
00:01:00,0.0,95.0,77.0,95.0,5939.0,58.0,830.0,1421.0,4587.0,6495.0
00:01:00,0.0,95.0,77.0,95.0,6584.0,72.0,579.0,1383.0,4588.0,6517.0
00:01:00,0.0,95.0,77.0,95.0,7258.0,79.0,524.0,2047.0,4590.0,6497.0
00:01:00,0.0,96.0,78.0,96.0,7575.0,36.0,841.0,2047.0,4589.0,6507.0
00:01:00,0.0,95.0,77.0,95.0,7575.0,13.0,1517.0,2047.0,4586.0,6460.0
00:01:00,0.0,95.0,77.0,95.0,7573.0,14.0,1797.0,2047.0,4585.0,6548.0
00:01:00,0.0,95.0,76.0,95.0,7573.0,14.0,2047.0,2047.0,4584.0,6452.0
00:01:00,0.0,94.0,76.0,94.0,7573.0,0.0,2047.0,0.0,4582.0,6457.0
00:01:00,0.0,93.0,76.0,93.0,7573.0,0.0,2047.0,0.0,4580.0,6497.0
00:01:00,0.0,93.0,76.0,93.0,7572.0,20.0,2047.0,2047.0,4579.0,6472.0
00:01:00,0.0,93.0,76.0,93.0,7569.0,42.0,1285.0,2047.0,4577.0,6629.0
00:01:00,0.0,92.0,75.0,92.0,7566.0,47.0,1207.0,1573.0,4576.0,6628.0
00:01:00,0.0,91.0,75.0,91.0,7565.0,48.0,1070.0,1603.0,4575.0,6417.0
00:01:00,0.0,91.0,75.0,91.0,7562.0,57.0,1024.0,1426.0,4574.0,6489.0
00:01:00,0.0,91.0,75.0,91.0,7165.0,63.0,883.0,1124.0,4574.0,6517.0
00:01:00,0.0,91.0,76.0,91.0,5508.0,73.0,786.0,1140.0,4575.0,6567.0
00:01:00,0.0,91.0,76.0,91.0,4744.0,70.0,827.0,1134.0,4577.0,6645.0
00:01:00,0.0,92.0,77.0,92.0,4744.0,62.0,853.0,1385.0,4577.0,6420.0
00:01:00,0.0,93.0,77.0,93.0,4744.0,60.0,824.0,1428.0,4577.0,6503.0
00:01:00,0.0,93.0,77.0,93.0,4744.0,57.0,1010.0,1316.0,4579.0,6440.0
00:01:00,0.0,93.0,77.0,93.0,4745.0,49.0,1104.0,2047.0,4578.0,6414.0
00:01:00,0.0,93.0,77.0,93.0,4746.0,23.0,1517.0,2047.0,4578.0,6468.0
00:01:00,0.0,93.0,77.0,93.0,4750.0,33.0,1431.0,2047.0,4578.0,6402.0
00:01:00,0.0,93.0,77.0,93.0,4750.0,35.0,1196.0,2047.0,4577.0,6447.0
00:01:00,0.0,93.0,77.0,93.0,4763.0,46.0,944.0,1841.0,4578.0,6691.0
00:01:00,0.0,93.0,77.0,93.0,4768.0,41.0,1253.0,2047.0,4577.0,6500.0
00:01:00,0.0,93.0,77.0,93.0,4773.0,32.0,1175.0,2047.0,4577.0,6504.0
00:01:00,0.0,93.0,76.0,93.0,4773.0,2.0,2047.0,2047.0,4575.0,6458.0
00:01:00,0.0,92.0,76.0,92.0,4774.0,0.0,2047.0,0.0,4574.0,6640.0
00:01:00,0.0,91.0,76.0,91.0,4773.0,0.0,2047.0,0.0,4571.0,6423.0
00:01:00,0.0,90.0,75.0,90.0,4774.0,0.0,2047.0,0.0,4569.0,6603.0
00:01:00,0.0,90.0,75.0,90.0,4774.0,0.0,2047.0,0.0,4568.0,6484.0
00:01:00,0.0,89.0,74.0,89.0,4774.0,0.0,2047.0,0.0,4567.0,6493.0
00:01:00,0.0,88.0,74.0,88.0,4773.0,13.0,1595.0,2047.0,4565.0,6647.0
00:01:00,0.0,87.0,74.0,87.0,4761.0,47.0,1186.0,1723.0,4565.0,6547.0
00:01:00,0.0,87.0,74.0,87.0,4742.0,61.0,912.0,1240.0,4565.0,6602.0
00:01:00,0.0,87.0,74.0,87.0,4741.0,66.0,891.0,1065.0,4566.0,6542.0
00:01:00,0.0,87.0,75.0,87.0,4742.0,56.0,1044.0,1316.0,4567.0,6576.0
00:01:00,0.0,88.0,76.0,88.0,4745.0,49.0,1190.0,1448.0,4568.0,6715.0
00:01:00,0.0,89.0,77.0,89.0,4748.0,45.0,1256.0,1696.0,4570.0,6702.0
00:01:00,0.0,90.0,77.0,90.0,4747.0,52.0,1142.0,1524.0,4571.0,6419.0
00:01:00,0.0,92.0,78.0,92.0,4747.0,56.0,1075.0,1238.0,4572.0,6431.0
00:01:00,0.0,92.0,78.0,92.0,4763.0,50.0,1079.0,1609.0,4573.0,6484.0
00:01:00,0.0,93.0,78.0,93.0,4765.0,52.0,992.0,1798.0,4575.0,6708.0
00:01:00,0.0,93.0,78.0,93.0,4768.0,69.0,775.0,1212.0,4577.0,6455.0
00:01:00,0.0,93.0,77.0,93.0,4770.0,63.0,791.0,1393.0,4577.0,6522.0
00:01:00,0.0,93.0,77.0,93.0,4770.0,58.0,883.0,1628.0,4577.0,6516.0
00:01:00,0.0,93.0,77.0,93.0,4778.0,57.0,762.0,1809.0,4577.0,6640.0
00:01:00,0.0,93.0,77.0,93.0,4979.0,79.0,675.0,1635.0,4578.0,6490.0
00:01:00,0.0,93.0,77.0,93.0,5404.0,81.0,636.0,1166.0,4578.0,6687.0
00:01:00,0.0,92.0,76.0,92.0,5499.0,97.0,576.0,949.0,4578.0,6443.0
00:01:00,0.0,91.0,76.0,91.0,5516.0,81.0,736.0,1067.0,4577.0,6495.0
00:01:00,0.0,91.0,76.0,91.0,5489.0,80.0,694.0,1077.0,4576.0,6563.0
00:01:00,0.0,90.0,76.0,90.0,5422.0,72.0,663.0,1322.0,4576.0,6444.0
00:01:00,0.0,90.0,75.0,90.0,5418.0,52.0,1056.0,1538.0,4574.0,6696.0
00:01:00,0.0,90.0,75.0,90.0,5412.0,55.0,954.0,1392.0,4571.0,6524.0
00:01:00,0.0,88.0,75.0,88.0,5410.0,60.0,962.0,1199.0,4568.0,6486.0
00:01:00,0.0,88.0,75.0,88.0,5411.0,57.0,899.0,1310.0,4567.0,6702.0
00:01:00,0.0,87.0,75.0,87.0,5411.0,58.0,1018.0,1237.0,4566.0,6680.0
00:01:00,0.0,88.0,75.0,88.0,5410.0,54.0,1005.0,1447.0,4565.0,6513.0
00:01:00,0.0,88.0,76.0,88.0,5408.0,75.0,650.0,1507.0,4565.0,6696.0
