600,23725,24161,25465,25766,30888,26945,N,22701,N,N,N,25810,N,26978,28482,N,22816,24027,N,26733,30540,28180,29348,N,25170,N,27082,27934,29829,28059,29117,N,25418,25867,26663,28184,N,28917,29364,N,N,27451,N,N,N,28374,26676,N,26879,28458,30402,30215,29774,N
600,23705,24162,25458,25757,30852,26940,N,22676,N,N,N,25812,N,26975,28501,N,22810,24020,N,26747,30537,28167,29349,N,25153,N,27074,27926,29874,28076,29129,N,25411,25860,26659,28177,N,28933,29378,N,N,27461,N,N,N,28359,26677,N,26873,28450,30400,30202,29798,N
600,23682,24172,25453,25718,30861,26961,N,22670,N,N,N,25802,N,27002,28477,N,22824,24009,N,26745,30537,28183,29350,N,25158,N,27080,27916,29834,28074,29124,N,25402,25854,26656,28173,N,28920,29374,N,N,27457,N,N,N,28358,26669,N,26874,28438,30403,30192,29796,N
600,23596,24148,25450,25739,30905,26945,N,22673,N,N,N,25803,N,26971,28472,N,22838,23993,N,26742,30533,28171,29348,N,25163,N,27081,27916,29755,28065,29119,N,25391,25859,26654,28167,N,28897,29365,N,N,27454,N,N,N,28353,26677,N,26873,28438,30403,30169,29795,N
600,23633,24153,25446,25767,30896,26930,N,22648,N,N,N,25799,N,26984,28473,N,22848,23977,N,26725,30514,28156,29346,N,25124,N,27097,27904,29882,28076,29116,N,25380,25855,26666,28165,N,28908,29364,N,N,27449,N,N,N,28357,26672,N,26872,28432,30406,30157,29766,N
600,23611,24127,25434,25715,30982,26919,N,22686,N,N,N,25787,N,26988,28461,N,22883,23971,N,26723,30507,28155,29337,N,25103,N,27072,27903,29827,28073,29117,N,25381,25847,26665,28158,N,28907,29365,N,N,27451,N,N,N,28346,26677,N,26871,28428,30393,30153,29733,N
600,23599,24072,25432,25716,30907,N,N,22695,N,N,N,25780,N,26985,28474,N,22872,23971,N,26706,30491,28155,29330,N,25109,N,27068,27895,29788,28078,29123,N,25373,25843,26671,28153,N,28921,29354,N,N,27454,N,N,N,28348,26685,N,26866,28428,30410,30128,29692,N
600,23620,24149,25421,25724,30945,26942,N,22665,N,N,N,25777,N,26961,28475,N,22860,23977,N,26699,30488,28140,29333,N,25080,N,27070,27895,29782,28086,29119,N,25363,25844,26662,28153,N,28910,29352,N,N,27458,N,N,N,28337,26675,N,26858,28421,30434,30133,29693,N
600,23611,24142,25420,25713,30906,26917,N,22676,N,N,N,25774,N,26972,28451,N,22833,23972,N,26696,30486,28151,29325,N,25091,N,27068,27904,29799,28101,29118,N,25362,25841,26647,28136,N,28897,29362,N,N,27456,N,N,N,28341,26684,N,26858,28415,30438,30109,29692,N
600,23594,24127,25415,25719,30906,26914,N,22703,N,N,N,25778,N,26962,28445,N,22822,23966,N,26692,30473,28132,29313,N,25096,N,27072,27904,29710,28097,29106,N,25359,25838,26653,28140,N,28874,29361,N,N,27457,N,N,N,28329,26685,N,26854,28413,30461,30106,29667,N
600,23632,24087,25412,25739,30873,26906,N,22703,N,N,N,25777,N,26943,28447,N,22836,23964,N,26697,30472,28116,29304,N,25084,N,27058,27890,29674,28094,29105,N,25356,25835,26650,28143,N,28868,29354,N,N,27462,N,N,N,28323,26670,N,26849,28418,30475,30092,29692,N
600,23579,24060,25402,25707,30861,26878,N,22652,N,N,N,25777,N,26949,28433,N,22837,23958,N,26696,30474,28139,29313,N,25077,N,27054,27892,29630,28095,29098,N,25350,25833,26639,28145,N,28864,29343,N,N,27468,N,N,N,28322,26684,N,26843,28412,30443,30053,29721,N
600,23574,24074,25401,25698,30778,26880,N,22707,N,N,N,25775,N,26937,28426,N,22817,23959,N,26698,30474,28119,29318,N,25072,N,27046,27910,29627,28098,29098,N,25342,25831,26632,28128,N,28868,29336,N,N,27467,N,N,N,28327,26674,N,26847,28411,30384,30069,29699,N
600,23562,24062,25405,25699,30777,26882,N,22786,N,N,N,25767,N,26917,28430,N,22827,23959,N,26698,30470,28107,29311,N,25092,N,27041,27898,29702,28108,29080,N,25333,25829,26636,28136,N,28857,29333,N,N,27471,N,N,N,28321,26675,N,26845,28409,30346,30057,29703,N
600,23556,24101,25397,25689,30722,26862,N,22754,N,N,N,25765,N,26906,28438,N,22896,23955,N,26698,30467,28097,29304,N,25100,N,27030,27912,29648,28096,29077,N,25331,25823,26635,28122,N,28857,29330,N,N,27470,N,N,N,28312,26681,N,26831,28408,30323,30045,29661,N
600,23572,24064,25396,25684,30771,26844,N,22754,N,N,N,25766,N,26902,28431,N,22907,23941,N,26688,30483,28107,29302,N,25074,N,27035,27907,29656,28108,29076,N,25323,25828,26636,28127,N,28884,29336,N,N,27469,N,N,N,28302,26668,N,26841,28396,30299,30041,29728,N
600,23527,24017,25398,25686,30753,26852,N,22763,N,N,N,25767,N,26912,28418,N,22902,23939,N,26681,30471,28102,29304,N,25066,N,27024,27903,29605,28103,29063,N,25314,25826,26638,28127,N,28867,29326,N,N,27466,N,N,N,28299,26679,N,26845,28393,30273,30025,29731,N
600,23546,23959,25390,25660,30714,26857,N,22758,N,N,N,25758,N,26893,28400,N,22890,23938,N,26682,30476,28094,29296,N,25057,N,27028,27913,29572,28096,29052,N,25288,25824,26640,28123,N,28838,29332,N,N,27476,N,N,N,28297,26675,N,26836,28386,30253,30014,29728,N
600,23554,23964,25393,25660,30724,26860,N,22724,N,N,N,25768,N,26912,28398,N,22875,23933,N,26679,30468,28086,29295,N,25060,N,27021,27889,29684,28096,29053,N,25271,25822,26642,28114,N,28831,29332,N,N,27475,N,N,N,28295,26674,N,26832,28396,30255,30017,29712,N
600,23535,24008,25390,25673,30695,26859,N,22724,N,N,N,25753,N,26901,28401,N,22863,23915,N,26678,30474,28070,29292,N,25049,N,27016,27894,29702,28106,29049,N,25269,25817,26631,28110,N,28825,29339,N,N,27478,N,N,N,28286,26670,N,26837,28397,30243,3,29756,N
600,23520,24021,25385,25668,30684,26855,N,22695,N,N,N,25749,N,26905,28380,N,22843,23914,N,26670,30493,28072,29284,N,25035,N,27003,27896,29647,28098,29037,N,25263,25813,26634,28106,N,28820,29345,N,N,27474,N,N,N,28277,26664,N,26837,28377,30240,29995,29729,N
600,23492,24042,25381,25676,30666,26836,N,22701,N,N,N,25747,N,26888,28391,N,22836,23900,N,26661,30520,28069,29290,N,25021,N,27022,27888,29586,28102,29041,N,25244,25814,26635,28103,N,28820,29342,N,N,27473,N,N,N,28279,26649,N,26825,28393,30239,3,29743,N
600,23486,24057,25379,25680,30660,26832,N,22695,N,N,N,25737,N,26888,28400,N,22859,23889,N,26672,30547,28072,29287,N,25051,N,27018,27877,29593,28115,29040,N,25236,25812,26630,28102,N,28815,29340,N,N,27475,N,N,N,28283,26654,N,26832,28382,30226,29980,29753,N
600,23498,24034,25377,25677,30652,26827,N,22695,N,N,N,25737,N,26878,28400,N,22875,23894,N,26675,30549,28080,29276,N,25032,N,27019,27885,29591,28104,29028,N,25224,25810,26628,28104,N,28815,29326,N,N,27477,N,N,N,28281,26655,N,26833,28381,N,29987,29734,N
600,23507,24005,25373,25676,30638,26822,N,22684,N,N,N,25746,N,26872,28395,N,22868,23899,N,26669,30550,28086,29276,N,25020,N,27018,27874,29542,28112,29018,N,25219,25810,26634,28107,N,28815,29337,N,N,27468,N,N,N,28268,26661,N,26821,28385,30225,29971,29691,N
600,23492,24016,25373,25676,30628,26819,N,22674,N,N,N,25739,N,26858,28393,N,22853,23894,N,26674,30559,28082,29277,N,25011,N,27010,27889,29532,28113,29035,N,25215,25809,26633,28100,N,28823,29341,N,N,27484,N,N,N,28256,26652,N,26831,28381,30216,29969,29700,N
600,23499,24003,25369,25681,30611,26813,N,22660,N,N,N,25742,N,26883,28379,N,22832,23886,N,26669,30550,28080,29280,N,25002,N,27006,27877,29529,28120,29024,N,25203,25801,26628,28099,N,28817,29346,N,N,27480,N,N,N,28256,26650,N,26817,28390,30215,29965,29687,N
600,23479,24011,25370,25679,30606,26815,N,22642,N,N,N,25732,N,26883,28382,N,22810,23879,N,26677,30563,28057,29263,N,25007,N,27003,27879,29512,28117,29005,N,25203,25803,26626,28100,N,N,29337,N,N,27471,N,N,N,28269,26656,N,26831,28398,30220,29971,29702,N
600,23481,24063,25373,25677,30567,26807,N,22629,N,N,N,25728,N,26885,28400,N,22797,23879,N,26694,30567,28056,29276,N,25011,N,26995,27894,29500,28122,29014,N,25186,25802,26630,28085,N,28801,29362,N,N,27467,N,N,N,28278,26645,N,26836,28399,30217,29953,29718,N
600,23459,24018,25371,25659,30557,N,N,22618,N,N,N,25718,N,26884,28390,N,22779,N,N,26681,30555,28044,29249,N,25,N,26989,27894,29496,28110,29010,N,25188,25801,26623,28080,N,28805,29365,N,N,27473,N,N,N,28274,26652,N,26824,28394,30210,29948,29710,N
600,23438,23980,25378,25662,30535,26802,N,22634,N,N,N,25719,N,26876,28390,N,22779,23878,N,26676,30548,28034,29252,N,24999,N,27001,27902,29465,28124,29028,N,25183,25799,26635,28095,N,28797,29361,N,N,27468,N,N,N,28269,26654,N,26824,28383,30205,29954,29701,N
600,23430,23931,25376,25662,30541,26799,N,22625,N,N,N,25718,N,26867,28380,N,22774,23872,N,26672,30553,28027,29256,N,24989,N,27003,27896,29448,28132,29017,N,25181,25797,26628,28080,N,28792,29364,N,N,27461,N,N,N,28270,26654,N,26829,28381,30191,29959,29700,N
600,23413,23951,25375,25651,30530,26797,N,22613,N,N,N,25730,N,26857,28363,N,22793,23871,N,26660,30546,28016,29257,N,24975,N,27011,27895,29449,28135,29018,N,25174,25793,26633,28073,N,28802,29354,N,N,27456,N,N,N,28270,26655,N,26829,28383,30176,29955,29692,N
600,23421,23948,25378,25658,30559,26794,N,22597,N,N,N,25723,N,26858,28379,N,22790,23855,N,26658,30527,28012,29251,N,24970,N,27007,27890,29444,28119,29016,N,25176,25794,26631,28085,N,28794,29358,N,N,27453,N,N,N,28261,26659,N,26825,28384,30167,29944,29699,N
600,23402,23943,25379,25660,30569,26782,N,22647,N,N,N,25720,N,26866,28362,N,22796,23846,N,26660,30540,28010,29253,N,24962,N,27,27904,29422,28129,29023,N,25173,25794,26626,28086,N,28795,29344,N,N,27449,N,N,N,28259,26660,N,26814,28372,30159,29949,29710,N
600,23420,23971,25378,25666,30552,26790,N,22650,N,N,N,25718,N,26865,28354,N,22809,23834,N,26662,30531,28001,29254,N,24950,N,27003,27905,29441,28125,29019,N,25171,25792,26618,28071,N,28801,29355,N,N,27449,N,N,N,28256,26658,N,26830,28372,30170,29938,29646,N
600,23430,23965,25377,25670,30531,26792,N,22643,N,N,N,25720,N,26852,28343,N,22825,23835,N,26649,30517,27988,29241,N,24930,N,27003,27899,29447,28123,28997,N,25163,25789,26612,28061,N,28782,29342,N,N,27442,N,N,N,28251,26659,N,26827,28362,30164,29948,29653,N
600,23404,24001,25371,25664,30532,26793,N,22626,N,N,N,25702,N,26856,28347,N,22817,23836,N,26641,30528,27991,29248,N,24924,N,26997,27893,29437,28126,28994,N,25156,25789,26619,28080,N,28772,29344,N,N,27445,N,N,N,28244,26662,N,26820,28369,30167,29954,29662,N
600,23389,23969,25376,25664,30533,26783,N,22625,N,N,N,25703,N,26843,28339,N,22813,23839,N,26651,30523,27981,29253,N,24919,N,27,27906,29435,28131,29011,N,25159,25788,26628,28080,N,28783,29347,N,N,27443,N,N,N,28254,26659,N,26820,28356,30158,29939,29668,N
600,23368,23944,25374,25666,30508,26792,N,22604,N,N,N,25702,N,26858,28335,N,22798,23840,N,26666,30516,27977,29240,N,24917,N,27017,27911,29413,28131,29002,N,25151,25788,26621,28080,N,28773,29343,N,N,27442,N,N,N,28253,26656,N,26827,28362,30149,29936,29677,N
600,23370,23928,25372,25658,30496,26790,N,22581,N,N,N,25701,N,26858,28345,N,22782,23829,N,26663,30517,27931,29236,N,24911,N,27009,27904,29409,28126,28994,N,25144,25789,26612,28062,N,28776,29354,N,N,27437,N,N,N,28246,26659,N,26820,28361,30138,29936,29689,N
600,23362,23991,25367,25653,30501,26785,N,22565,N,N,N,25693,N,26859,28325,N,22783,23837,N,26663,30515,27945,29226,N,24907,N,27004,27896,29395,28129,29010,N,25138,25785,26614,28070,N,28773,29352,N,N,27435,N,N,N,28244,26651,N,26806,28363,30143,29923,29707,N
600,23356,23938,25368,25648,30486,26771,N,22585,N,N,N,25689,N,26854,28335,N,22798,23836,N,26667,30514,27953,29233,N,24909,N,27003,27896,29411,28128,29001,N,25129,25785,26607,28071,N,28761,29339,N,N,27435,N,N,N,28245,26651,N,26816,28356,30140,29935,29704,N
600,23330,23907,25365,25653,30485,26775,N,22581,N,N,N,25692,N,26844,28327,N,22783,23837,N,26669,30525,27928,29232,N,24891,N,27001,27906,29400,28139,28992,N,25121,25787,26612,28066,N,28766,29350,N,N,27430,N,N,N,28237,26643,N,26813,28348,30140,29912,29693,N
600,23337,23922,25362,25647,30476,26773,N,22583,N,N,N,25684,N,26850,28317,N,22779,23837,N,26669,30521,27944,29226,N,24886,N,26997,27895,29392,28137,28999,N,25120,25788,26621,28064,N,28758,29341,N,N,27430,N,N,N,28236,26637,N,26815,28355,30139,29926,29710,N
600,23349,23906,25360,25656,30455,26771,N,22565,N,N,N,25690,N,26854,28319,N,22784,23828,N,26670,30519,27925,29235,N,24870,N,26994,27892,29385,28145,28996,N,25120,25784,26609,28061,N,28773,29330,N,N,27427,N,N,N,28243,26643,N,26812,28358,30146,29917,29713,N
600,23331,23924,25356,25653,30449,26763,N,22538,N,N,N,25673,N,26853,28316,N,22782,23830,N,26681,30511,27916,29222,N,24851,N,26996,27903,29392,28140,29,N,25111,25782,26611,28060,N,28758,29341,N,N,27426,N,N,N,28239,26639,N,26796,28362,30138,29924,29693,N
600,23308,23910,25357,25635,30435,26771,N,22529,N,N,N,25675,N,26846,28308,N,22771,23829,N,26679,30494,N,29226,N,24860,N,26997,27893,29381,28146,28996,N,25103,25781,26617,28054,N,28751,29345,N,N,27425,N,N,N,28240,26644,N,26813,28342,30148,29917,29699,N
600,23306,23873,25358,25634,30440,26769,N,22515,N,N,N,25671,N,26851,28298,N,22754,23821,N,26683,30482,N,29225,N,24858,N,27007,27901,29414,28146,28991,N,25112,25781,26606,28045,N,28770,29346,N,N,27424,N,N,N,28238,26645,N,26793,28361,30142,29901,29698,N
600,23305,23885,25353,25633,30412,26765,N,22506,N,N,N,25677,N,26841,28294,N,22729,23814,N,26671,30487,N,29211,N,24851,N,27014,27891,29406,28146,29012,N,25109,25779,26613,28053,N,28761,29341,N,N,27423,N,N,N,28236,26639,N,26795,28354,30157,29902,29706,N
600,23279,23879,25354,25636,30408,26768,N,22497,N,N,N,25677,N,26846,28285,N,22712,23817,N,26687,30467,N,29213,N,24846,N,27004,27885,29418,28143,29001,N,25099,25778,26613,28052,N,28751,29355,N,N,27423,N,N,N,28231,26647,N,26801,28355,30158,29895,29684,N
600,23270,23886,25345,25641,30413,26767,N,22469,N,N,N,25676,N,26843,28291,N,22718,23808,N,26677,30453,N,29200,N,24834,N,27002,27897,29423,28129,28998,N,25098,25778,26600,28052,N,28753,29352,N,N,27421,N,N,N,28238,26647,N,26798,28347,30148,29901,29673,N
600,23265,23929,25349,25641,30373,26770,N,22471,N,N,N,25673,N,26841,28281,N,22704,23802,N,26677,30443,N,29201,N,24841,N,26999,27888,29434,28132,29009,N,25096,25782,26608,28058,N,28759,29334,N,N,27422,N,N,N,28237,26644,N,26809,28358,30160,29912,29693,N
600,23268,23926,25347,25637,30417,26763,N,22448,N,N,N,25670,N,26841,28284,N,22708,23794,N,26689,30452,27826,29206,N,24859,N,27005,27905,29429,28140,29010,N,25099,25778,26604,28034,N,28745,29353,N,N,27424,N,N,N,28240,26651,N,26802,28353,N,29914,29682,N
600,23261,23922,25348,25634,30400,26758,N,22427,N,N,N,25660,N,26841,28297,N,22703,23788,N,26683,30449,27807,29180,N,24839,N,27012,27900,N,28130,29008,N,25108,25777,26601,28056,N,28749,29335,N,N,27426,N,N,N,28236,26640,N,26789,28350,N,29901,29672,N
600,23273,23952,25349,25638,30376,26766,N,22420,N,N,N,25658,N,26836,N,N,22726,23780,N,26694,30427,27771,29177,N,24850,N,27003,27898,N,28121,28998,N,25104,25775,26601,28035,N,28750,29346,N,N,27424,N,N,N,28238,26641,N,26794,28347,N,29912,29661,N
600,23252,23971,25353,25634,30353,26764,N,22406,N,N,N,25642,N,26829,N,N,22712,23783,N,26679,30431,27721,29184,N,24831,N,26999,27897,29409,28127,28988,N,25095,25769,26605,28034,N,28731,29347,N,N,27428,N,N,N,28222,26636,N,26792,28341,N,29888,29673,N
600,23266,23975,25342,25620,30369,26753,N,22384,N,N,N,25650,N,26835,28298,N,22729,23778,N,26700,30434,27690,29169,N,24836,N,26980,27883,29411,28120,28990,N,25094,25770,26613,28043,N,28741,29342,N,N,27428,N,N,N,28236,26643,N,26797,28348,N,29889,29655,N
600,23287,23982,25345,25611,30366,26755,N,22384,N,N,N,25662,N,26826,28306,N,22759,23777,N,26686,30441,27646,29156,N,24836,N,26974,27889,29408,28126,28992,N,25087,25767,26614,28031,N,28729,29326,N,N,27431,N,N,N,28229,26632,N,26781,28343,N,29877,29645,N
600,23296,23989,25341,25608,30352,26753,N,22378,N,N,N,25644,N,26826,28301,N,22768,23769,N,N,30419,27600,29146,N,24833,N,26962,27890,29412,28115,28993,N,25092,25765,N,28034,N,28738,29344,N,N,27431,N,N,N,28225,26637,N,26785,28330,30136,29903,29627,N
600,23272,23938,25344,25595,30338,26749,N,22379,N,N,N,25642,N,26833,28300,N,22758,23759,N,26707,30415,27525,29149,N,24824,N,26968,27887,29409,28119,28994,N,25094,25761,N,28039,N,28717,29341,N,N,27433,N,N,N,28222,26643,N,26779,28337,30127,29885,29660,N
600,23286,23945,25341,25601,30340,26734,N,22384,N,N,N,25644,N,26817,28301,N,22750,23762,N,26716,30434,27530,29128,N,24808,N,26954,27908,29397,28123,28987,N,25077,25765,N,28047,N,28713,29334,N,N,27432,N,N,N,28229,26643,N,26773,28345,30129,29872,29664,N
600,23280,23960,25339,25594,30331,26745,N,22367,N,N,N,25640,N,26828,28296,N,22747,23754,N,26693,30438,27525,29134,N,24804,N,26959,27905,29418,28125,28995,N,25080,25762,N,28038,N,28724,29336,N,N,27431,N,N,N,28217,26644,N,26779,28340,30121,29871,29722,N
600,23270,23980,25332,25615,30341,26728,N,22381,N,N,N,25644,N,26826,28282,N,22748,23750,N,26710,30438,27521,29124,N,24810,N,26960,27896,29417,28126,28997,N,25078,25761,N,28026,N,28727,29339,N,N,27433,N,N,N,28222,26646,N,26774,28333,30115,29866,29713,N
600,23246,23988,25337,25598,30337,26726,N,22373,N,N,N,25643,N,26815,28289,N,22722,23744,N,26699,30434,27520,29098,N,24810,N,26964,27896,29416,28112,29,N,25082,25762,N,28029,N,28729,29338,N,N,27434,N,N,N,28215,26643,N,26788,28340,30113,29894,29716,N
600,23265,23972,25336,25605,30326,26739,N,22376,N,N,N,25630,N,26820,28278,N,22710,23736,N,26693,30429,27523,29108,N,24808,N,26963,27904,29396,28148,28998,N,25090,25763,26609,28026,N,28712,29343,N,N,27432,N,N,N,28209,26643,N,26778,28343,30103,29890,29718,N
600,23234,23951,25332,25609,30330,26733,N,22411,N,N,N,25646,N,26820,28276,N,22713,23739,N,26730,30422,27516,29106,N,24817,N,26967,27890,29408,28135,28997,N,25096,25763,26613,28028,N,28720,29333,N,N,27435,N,N,N,28204,26643,N,26765,28334,30109,29878,29730,N
600,23262,23931,25328,25596,30319,26731,N,22392,N,N,N,25636,N,26806,28276,N,22719,23733,N,26746,30425,27514,29085,N,24810,N,26950,27898,29406,28153,28998,N,25100,25764,26601,28036,N,28720,29339,N,N,27433,N,N,N,28198,26646,N,26775,28340,30114,29883,29716,N
600,23249,23902,25331,25602,30306,26732,N,22395,N,N,N,25632,N,26801,28288,N,22731,23734,N,26736,30401,27513,29090,N,24816,N,26967,27907,29388,28158,28981,N,25099,25764,26611,28018,N,28729,29323,N,N,27435,N,N,N,28183,26646,N,26774,28340,30104,29883,29728,N
600,23246,23899,25332,25602,30315,26726,N,22392,N,N,N,25635,N,26816,28287,N,22749,23735,N,26738,30423,27506,29072,N,24808,N,26956,27904,29403,28157,28990,N,25099,25765,26605,28035,N,28725,29311,N,N,27438,N,N,N,28184,26651,N,26785,28332,30091,29883,29725,N
600,23231,23879,25324,25601,30295,26733,N,22390,N,N,N,25624,N,26796,28301,N,22748,23733,N,26744,30400,27510,29077,N,24808,N,26966,27901,29404,28162,28990,N,25101,25768,26601,28031,N,28726,29339,N,N,27438,N,N,N,28186,26650,N,26764,28335,30103,29891,29743,N
600,23235,23924,25324,25609,30291,26726,N,22413,N,N,N,25632,N,26809,28302,N,22748,23734,N,26767,30415,27504,29069,N,24811,N,26962,27906,29406,28166,28988,N,N,25768,26601,28014,N,28717,29347,N,N,27441,N,N,N,28182,26654,N,26766,28337,30105,29874,29726,N
600,23244,23927,25323,25620,30300,26732,N,22467,N,N,N,25635,N,26792,28301,N,22749,23737,N,26766,30402,27504,29070,N,24821,N,26955,27904,29403,28173,28982,N,25104,25769,26604,28019,N,28710,29329,N,N,27441,N,N,N,28178,26651,N,26774,28328,N,29885,29671,N
